,unladen-swallow.csv,flylegacy.csv,gotjava.csv,novembre.csv,k3d.csv,qtwin.csv,empserver.csv,wishmaster.csv,st-filteredstatistics.csv,m-a-d-n-e-s-s.csv,acdk.csv,galaxium.csv,auber.csv,cortex-vfx.csv,duplicati.csv,linux-ntfs.csv,growl-for-windows.csv,tweetsharp.csv,libarchive.csv
acdk.csv,0.34,0.56,0.0,0.45,0.2,0.02,0.27,0.07,0.53,0.29,0.98,0.41,0.44,0.34,0.53,0.54,0.62,0.48,0.46
auber.csv,0.17,0.69,0.0,0.4,0.19,0.01,0.68,0.25,0.53,0.39,0.49,0.29,1.0,0.37,0.64,0.57,0.38,0.7,0.59
cortex-vfx.csv,0.29,0.6,0.0,0.44,0.19,0.01,0.47,0.0,0.48,0.32,0.5,0.49,0.39,0.97,0.37,0.33,0.34,0.36,0.39
empserver.csv,0.22,0.71,0.0,0.39,0.32,0.01,0.99,0.38,0.65,0.45,0.51,0.42,0.52,0.36,0.78,0.61,0.46,0.65,0.45
flylegacy.csv,0.27,0.98,0.0,0.42,0.12,0.0,0.57,0.32,0.54,0.48,0.54,0.49,0.46,0.38,0.6,0.53,0.55,0.66,0.57
galaxium.csv,0.21,0.19,0.0,0.0,0.15,0.0,0.31,0.0,0.47,0.12,0.4,1.0,0.03,0.08,0.45,0.33,0.14,0.24,0.38
growl-for-windows.csv,0.15,0.62,0.01,0.42,0.25,0.0,0.6,0.31,0.54,0.55,0.47,0.42,0.42,0.34,0.91,0.5,1.0,0.71,0.46
k3d.csv,0.23,0.36,0.0,0.3,0.98,0.01,0.69,0.0,0.14,0.28,0.26,0.1,0.16,0.04,0.13,0.31,0.2,0.0,0.59
libarchive.csv,0.31,0.74,0.0,0.4,0.25,0.01,0.48,0.3,0.74,0.65,0.58,0.61,0.6,0.37,0.84,0.54,0.8,0.32,0.97
linux-ntfs.csv,0.33,0.72,0.01,0.36,0.2,0.01,0.57,0.3,0.42,0.47,0.42,0.45,0.54,0.37,0.53,1.0,0.44,0.34,0.5
m-a-d-n-e-s-s.csv,0.28,0.67,0.0,0.48,0.17,0.01,0.33,0.23,0.46,0.96,0.58,0.25,0.56,0.37,0.6,0.66,0.69,0.66,0.42
novembre.csv,0.25,0.37,0.0,0.97,0.19,0.01,0.0,0.14,0.21,0.38,0.25,0.15,0.33,0.33,0.29,0.47,0.23,0.4,0.15
qtwin.csv,0.0,0.03,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
st-filteredstatistics.csv,0.3,0.51,0.0,0.36,0.25,0.01,0.53,0.31,0.97,0.45,0.5,0.53,0.47,0.41,0.62,0.45,0.53,0.48,0.65
tweetsharp.csv,0.22,0.62,0.0,0.44,0.22,0.0,0.55,0.29,0.45,0.38,0.34,0.27,0.56,0.38,0.72,0.62,0.47,0.99,0.44
unladen-swallow.csv,0.71,0.59,0.0,0.26,0.1,0.0,0.21,0.1,0.58,0.29,0.43,0.2,0.12,0.0,0.81,0.34,0.73,0.05,0.39
wishmaster.csv,0.25,0.71,0.0,0.28,0.12,0.03,0.58,0.83,0.26,0.31,0.48,0.45,0.26,0.15,0.84,0.34,0.73,0.48,0.54
