,recall,precision,pf,wins
acdk.csv,0.36,0.54,0.18,15
auber.csv,0.5,0.46,0.51,3
cortex-vfx.csv,0.33,0.5,0.21,11
empserver.csv,0.6,0.42,0.45,9
flylegacy.csv,0.62,0.43,0.54,5
galaxium.csv,0.13,0.5,0.08,12
growl-for-windows.csv,0.57,0.42,0.51,4
k3d.csv,0.17,0.5,0.06,14
libarchive.csv,0.64,0.58,0.33,16
linux-ntfs.csv,0.53,0.4,0.4,8
m-a-d-n-e-s-s.csv,0.47,0.57,0.31,13
novembre.csv,0.17,0.41,0.13,10
qtwin.csv,0.0,0.0,0.0,1
st-filteredstatistics.csv,0.47,0.46,0.41,6
tweetsharp.csv,0.56,0.31,0.59,0
unladen-swallow.csv,0.26,0.38,0.41,2
wishmaster.csv,0.46,0.46,0.4,7
