,adaptagrams.csv,go.csv,bibedt.csv,moving-pictures.csv,libmesh.csv,glelite.csv,fulguro.csv
adaptagrams.csv,0.82,0.37,0.45,0.25,0.34,0.22,0.49
bibedt.csv,0.29,0.6,0.64,0.4,0.31,0.41,0.2
fulguro.csv,0.3,0.16,0.51,0.53,0.39,0.0,0.48
glelite.csv,0.0,0.27,0.09,0.13,0.31,0.98,0.64
go.csv,0.66,0.74,0.61,0.43,0.39,0.54,0.28
libmesh.csv,0.05,0.05,0.24,0.45,0.69,0.04,0.47
moving-pictures.csv,0.62,0.22,0.53,0.65,0.26,0.33,0.61
