,agilitybook.csv,apolloplayer.csv,gotjava.csv,rtb-team.csv,redshell.csv,k3d.csv,kowari.csv,xreal.csv
agilitybook.csv,0.25,0.14,0.0,0.37,0.95,0.08,0.11,0.0
apolloplayer.csv,0.09,0.47,0.0,0.28,0.95,0.17,0.1,0.03
k3d.csv,0.09,0.33,0.0,0.33,1.0,0.47,0.0,0.03
kowari.csv,0.13,0.3,0.0,0.26,0.95,0.17,0.24,0.08
redshell.csv,0.09,0.21,0.0,0.0,0.98,0.15,0.09,0.03
rtb-team.csv,0.44,0.33,0.0,0.69,1.0,0.23,0.06,0.12
xreal.csv,0.09,0.1,0.0,0.71,0.98,0.12,0.05,0.71
