,agilitybook.csv,apolloplayer.csv,gotjava.csv,rtb-team.csv,redshell.csv,k3d.csv,kowari.csv,xreal.csv
agilitybook.csv,0.29,0.15,0.16,0.51,0.12,0.19,0.31,0.13
apolloplayer.csv,0.8,0.24,0.7,0.89,0.62,0.57,0.56,0.6
k3d.csv,0.37,0.08,0.02,0.65,0.0,0.15,0.09,0.31
kowari.csv,0.62,0.2,0.03,0.76,0.38,0.34,0.17,0.13
redshell.csv,0.28,0.39,0.79,0.16,0.38,0.8,0.53,0.4
rtb-team.csv,0.02,0.25,0.11,0.14,0.0,0.06,0.21,0.17
xreal.csv,0.13,0.47,0.09,0.05,0.12,0.44,0.54,0.01
