,lsb.csv,mcore3d.csv,yield.csv,maya-work-in-progress.csv,mscore.csv,hydrogen.csv,xemeiah.csv,virtuoso.csv,enzo.csv,xined.csv,lphant.csv,salasaga.csv,keyczar.csv,xtreemfs.csv,autowikibrowser.csv,rocrail.csv,natpad.csv
autowikibrowser.csv,0.59,0.37,0.54,0.36,0.52,0.6,0.57,0.64,0.37,0.68,0.49,0.57,0.36,0.36,0.98,0.84,0.49
enzo.csv,0.66,0.65,0.62,0.71,0.55,0.67,0.59,0.62,0.97,0.45,0.59,0.72,0.76,0.28,0.63,0.73,0.64
hydrogen.csv,0.54,0.15,0.23,0.04,0.32,1.0,0.29,0.57,0.16,0.24,0.31,0.17,0.18,0.18,0.44,0.62,0.57
keyczar.csv,0.52,0.37,0.36,0.59,0.39,0.22,0.31,0.45,0.68,0.61,0.44,0.72,0.99,0.4,0.52,0.39,0.65
lphant.csv,0.3,0.48,0.59,0.49,0.56,0.64,0.66,0.6,0.64,0.53,1.0,0.6,0.46,0.61,0.68,0.81,0.66
lsb.csv,0.75,0.61,0.68,0.75,0.64,0.84,0.61,0.62,0.79,0.67,0.51,0.72,0.71,0.48,0.75,0.79,0.66
maya-work-in-progress.csv,0.28,0.62,0.57,0.95,0.67,0.72,0.66,0.53,0.38,0.64,0.67,0.78,0.6,0.27,0.62,0.66,0.66
mcore3d.csv,0.2,1.0,0.7,0.73,0.26,0.22,0.5,0.12,0.1,0.57,0.64,0.62,0.42,0.66,0.68,0.53,0.17
mscore.csv,0.26,0.52,0.46,0.67,0.98,0.7,0.62,0.62,0.45,0.73,0.66,0.62,0.42,0.47,0.48,0.79,0.65
natpad.csv,0.37,0.56,0.51,0.52,0.53,0.68,0.71,0.59,0.29,0.64,0.46,0.56,0.37,0.68,0.48,0.56,0.96
rocrail.csv,0.02,0.19,0.2,0.15,0.31,0.6,0.23,0.41,0.24,0.45,0.27,0.41,0.23,0.17,0.35,1.0,0.32
salasaga.csv,0.67,0.43,0.13,0.09,0.26,0.32,0.42,0.61,0.46,0.57,0.39,0.88,0.26,0.42,0.37,0.4,0.47
virtuoso.csv,0.53,0.27,0.35,0.09,0.45,0.66,0.3,0.94,0.0,0.68,0.0,0.57,0.2,0.27,0.37,0.44,0.0
xemeiah.csv,0.54,0.5,0.56,0.23,0.4,0.6,0.99,0.6,0.46,0.43,0.49,0.47,0.23,0.48,0.59,0.76,0.65
xined.csv,0.13,0.18,0.26,0.38,0.34,0.42,0.37,0.17,0.17,1.0,0.45,0.43,0.05,0.55,0.45,0.36,0.3
xtreemfs.csv,0.23,0.62,0.7,0.63,0.57,0.64,0.65,0.58,0.41,0.5,0.59,0.13,0.5,0.98,0.66,0.73,0.46
yield.csv,0.42,0.63,0.98,0.72,0.72,0.67,0.67,0.68,0.65,0.64,0.72,0.78,0.55,0.58,0.69,0.72,0.65
