,flylinkdc.csv,powerfolder-.csv,ltp.csv,pfaedit.csv,aime.csv,qtwin.csv
aime.csv,0.27,0.27,0.7,0.74,0.93,0.0
flylinkdc.csv,1.0,0.41,0.46,0.79,0.21,0.01
ltp.csv,0.33,0.28,0.99,0.83,0.33,0.0
pfaedit.csv,0.41,0.37,0.73,1.0,0.24,0.0
powerfolder-.csv,0.17,1.0,0.53,1.0,0.14,0.01
qtwin.csv,0.0,0.0,0.0,0.0,0.0,1.0
