,flylinkdc.csv,powerfolder-.csv,ltp.csv,pfaedit.csv,aime.csv,qtwin.csv
aime.csv,0.4,0.37,0.75,0.65,0.97,0.01
flylinkdc.csv,0.99,0.29,0.16,0.54,0.28,0.03
ltp.csv,0.28,0.27,1.0,0.17,0.2,0.0
pfaedit.csv,0.44,0.49,0.79,0.99,0.33,0.01
powerfolder-.csv,0.05,0.98,0.1,0.07,0.1,0.02
qtwin.csv,0.0,0.0,0.0,0.0,0.0,1.0
