,flylinkdc.csv,powerfolder-.csv,ltp.csv,pfaedit.csv,aime.csv,qtwin.csv
aime.csv,6.0,1.0,1.0,0.0,0.0,1235.0
flylinkdc.csv,0.0,0.0,4.0,0.0,7.0,155.0
ltp.csv,2.0,18.0,0.0,1.0,4.0,1050.0
pfaedit.csv,1.0,9.0,1.0,0.0,1.0,731.0
powerfolder-.csv,3.0,0.0,0.0,0.0,6.0,66.0
qtwin.csv,135.0,104.0,471.0,88.0,81.0,0.0
