,barracudamvc.csv,sevenupdate.csv,mclient-mume.csv,dxengine.csv,jsidplay2.csv,sblim.csv,springside.csv,swtfox.csv,tmva.csv,calcubetimer.csv,freedom-erp.csv,joustsim.csv,madman.csv,reaper3d.csv,primefaces.csv,chaosrts.csv
barracudamvc.csv,1.0,0.92,0.69,0.46,0.8,0.32,0.5,0.53,0.81,0.96,0.72,0.27,0.26,0.14,0.74,0.91
calcubetimer.csv,0.87,0.69,0.7,0.48,0.82,0.14,0.53,0.5,0.83,1.0,0.76,0.37,0.3,0.15,0.71,0.82
chaosrts.csv,0.81,0.82,0.57,0.45,0.69,0.13,0.67,0.47,0.83,0.78,0.64,0.27,0.27,0.15,0.69,1.0
dxengine.csv,0.36,0.74,0.36,0.96,0.32,0.52,0.23,0.48,0.52,0.4,0.54,0.24,0.36,0.15,0.44,0.46
freedom-erp.csv,0.04,0.04,0.0,0.0,0.44,0.0,0.0,0.04,0.0,0.35,0.97,0.0,0.13,0.0,0.0,0.23
joustsim.csv,0.71,0.64,0.12,0.49,0.46,0.22,0.48,0.4,0.55,0.4,0.51,1.0,0.37,0.16,0.52,0.32
jsidplay2.csv,0.74,0.7,0.25,0.2,1.0,0.15,0.46,0.41,0.56,0.9,0.76,0.26,0.18,0.18,0.58,0.82
madman.csv,0.14,0.0,0.33,0.12,0.03,0.13,0.18,0.13,0.16,0.0,0.0,0.13,0.93,0.0,0.09,0.08
mclient-mume.csv,0.22,0.25,0.97,0.38,0.0,0.38,0.39,0.14,0.41,0.04,0.0,0.0,0.48,0.08,0.27,0.08
primefaces.csv,0.58,0.74,0.59,0.5,0.37,0.11,0.54,0.47,0.73,0.44,0.0,0.09,0.24,0.14,1.0,0.58
reaper3d.csv,0.27,0.0,0.0,0.0,0.39,0.35,0.2,0.05,0.02,0.0,0.32,0.0,0.0,0.93,0.41,0.08
sblim.csv,0.09,0.08,0.12,0.23,0.0,0.98,0.08,0.3,0.19,0.1,0.11,0.0,0.2,0.0,0.26,0.07
sevenupdate.csv,0.76,1.0,0.67,0.52,0.83,0.34,0.48,0.56,0.82,0.72,0.74,0.28,0.25,0.1,0.66,0.86
springside.csv,0.58,0.37,0.31,0.6,0.74,0.36,0.96,0.31,0.57,0.54,0.77,0.37,0.27,0.14,0.55,0.78
swtfox.csv,0.66,0.79,0.53,0.21,0.4,0.42,0.45,0.97,0.53,0.51,0.02,0.05,0.14,0.06,0.47,0.62
tmva.csv,0.86,0.72,0.56,0.39,0.73,0.31,0.53,0.4,0.98,0.9,0.73,0.26,0.33,0.12,0.61,0.92
