,barracudamvc.csv,sevenupdate.csv,mclient-mume.csv,dxengine.csv,jsidplay2.csv,sblim.csv,springside.csv,swtfox.csv,tmva.csv,calcubetimer.csv,freedom-erp.csv,joustsim.csv,madman.csv,reaper3d.csv,primefaces.csv,chaosrts.csv
barracudamvc.csv,1.0,0.96,1.0,0.81,0.86,0.86,0.96,0.8,0.9,0.98,0.95,1.0,1.0,1.0,0.98,0.95
calcubetimer.csv,0.91,0.57,0.7,0.74,0.86,0.23,0.55,0.85,0.95,1.0,1.0,1.0,0.88,1.0,0.78,0.77
chaosrts.csv,0.79,0.76,0.7,0.81,0.63,0.23,0.82,0.78,0.94,0.68,0.63,0.91,1.0,0.88,0.72,0.99
dxengine.csv,0.23,0.59,0.23,0.93,0.22,0.77,0.16,0.45,0.42,0.25,0.45,0.18,0.5,0.5,0.32,0.31
freedom-erp.csv,0.02,0.02,0.0,0.0,0.29,0.0,0.0,0.02,0.0,0.21,0.99,0.0,0.12,0.0,0.0,0.14
joustsim.csv,0.59,0.51,0.07,0.63,0.31,0.23,0.47,0.45,0.44,0.25,0.49,1.0,0.88,0.62,0.48,0.19
jsidplay2.csv,0.66,0.59,0.23,0.19,1.0,0.27,0.49,0.57,0.41,0.86,0.98,0.82,0.5,0.5,0.6,0.78
madman.csv,0.08,0.0,0.2,0.07,0.02,0.09,0.1,0.08,0.09,0.0,0.0,0.09,0.88,0.0,0.05,0.04
mclient-mume.csv,0.12,0.14,0.97,0.33,0.0,0.32,0.29,0.08,0.27,0.02,0.0,0.0,0.62,0.12,0.18,0.04
primefaces.csv,0.46,0.65,0.73,0.85,0.27,0.18,0.63,0.5,0.78,0.3,0.0,0.18,0.75,0.75,1.0,0.42
reaper3d.csv,0.16,0.0,0.0,0.0,0.27,0.55,0.27,0.02,0.01,0.0,0.25,0.0,0.0,0.88,0.32,0.04
sblim.csv,0.05,0.04,0.07,0.15,0.0,1.0,0.06,0.2,0.11,0.05,0.06,0.0,0.12,0.0,0.18,0.04
sevenupdate.csv,0.68,1.0,0.83,0.96,0.93,0.95,0.92,0.98,0.94,0.57,0.99,0.82,1.0,0.62,0.72,0.83
springside.csv,0.44,0.22,0.27,0.74,0.64,0.5,0.92,0.3,0.47,0.38,0.89,0.64,0.5,0.75,0.42,0.7
swtfox.csv,0.53,0.69,0.43,0.19,0.31,0.91,0.82,0.95,0.4,0.36,0.01,0.09,0.25,0.12,0.4,0.47
tmva.csv,0.89,0.61,0.67,0.56,0.64,0.68,0.76,0.52,0.97,0.84,0.99,0.91,1.0,0.62,0.68,0.95
