,f1,g,recall,precision,pf,wins
boost-sandbox.csv,0.46,0.61,0.67,0.37,0.5,10
bscwweasel.csv,0.39,0.43,0.43,0.39,0.22,4
capcode.csv,0.38,0.51,0.46,0.37,0.25,8
emite.csv,0.39,0.52,0.5,0.38,0.35,7
geogebra.csv,0.44,0.54,0.55,0.43,0.33,11
hibernate.csv,0.37,0.42,0.57,0.41,0.38,3
lamp.csv,0.4,0.49,0.67,0.32,0.65,2
nodal.csv,0.33,0.5,0.48,0.41,0.22,9
retromenu.csv,0.37,0.39,0.35,0.52,0.2,6
smbopensoft.csv,0.35,0.42,0.64,0.22,0.58,0
stuproa-cims.csv,0.38,0.44,0.4,0.39,0.18,5
thout.csv,0.43,0.47,0.76,0.27,0.78,1
uface.csv,0.43,0.63,0.91,0.32,0.61,12
