,gtad.csv,kaffeine.csv,taokgame.csv,htmlunit.csv,jsr308-langtools.csv,continuum-ide.csv,anaxagora.csv,stemkit.csv,carabiner.csv
anaxagora.csv,1.0,0.96,0.92,0.94,0.91,1.02,0.1,0.84,0.88
carabiner.csv,0.69,0.47,0.68,0.62,0.49,0.69,0.54,0.87,0.05
continuum-ide.csv,0.5,1.0,1.04,0.53,0.77,0.0,0.72,1.0,0.82
gtad.csv,0.0,1.0,1.0,0.94,1.0,0.89,0.9,1.0,0.91
htmlunit.csv,1.01,0.94,1.02,0.02,0.54,0.78,0.88,1.01,0.91
jsr308-langtools.csv,0.52,0.9,0.9,0.52,0.0,0.64,0.58,0.68,0.57
kaffeine.csv,0.97,0.0,0.93,0.99,0.85,1.0,0.87,0.96,1.0
stemkit.csv,1.0,1.0,0.8,1.0,1.0,1.0,0.95,0.17,1.0
taokgame.csv,1.0,1.0,0.0,1.0,0.95,1.0,0.92,1.0,0.85
