,f1,g,recall,precision,pf,wins
atomsite.csv,0.54,0.5549999999999999,0.775,0.575,0.64,14
betoffice.csv,0.585,0.385,0.755,0.51,0.845,3
bionote.csv,0.405,0.33999999999999997,0.30000000000000004,0.565,0.16999999999999998,5
bnetd.csv,0.565,0.45,0.79,0.54,0.745,10
elvishrayrenderer.csv,0.56,0.48,0.56,0.6,0.265,16
emisview.csv,0.365,0.32999999999999996,0.29000000000000004,0.555,0.14500000000000002,4
findbugs.csv,0.44999999999999996,0.515,0.59,0.5700000000000001,0.425,11
hazelcast.csv,0.575,0.595,0.7050000000000001,0.56,0.595,15
jitterbit.csv,0.53,0.525,0.69,0.53,0.485,13
jppf-project.csv,0.52,0.48,0.555,0.5349999999999999,0.575,7
kolmafia.csv,0.655,0.59,0.885,0.5549999999999999,0.705,17
megasquirtavr.csv,0.59,0.365,0.875,0.51,0.87,6
qedo.csv,0.28,0.245,0.21,0.43,0.315,0
stajistics.csv,0.54,0.525,0.75,0.55,0.63,12
trackit.csv,0.375,0.305,0.26,0.445,0.30500000000000005,1
wxlua.csv,0.4,0.38,0.45999999999999996,0.49,0.595,2
x4x.csv,0.5449999999999999,0.495,0.75,0.51,0.735,8
xharbour.csv,0.57,0.5,0.84,0.485,0.795,9
