,recall,precision,pf,pci_20,ifa,wins
atomsite.csv,0.775,0.575,0.64,0.4,0.0,14
betoffice.csv,0.755,0.51,0.845,0.505,0.0,10
bionote.csv,0.30000000000000004,0.565,0.16999999999999998,0.595,0.0,16
bnetd.csv,0.79,0.54,0.745,0.43,0.5,7
elvishrayrenderer.csv,0.56,0.6,0.265,0.485,0.0,17
emisview.csv,0.29000000000000004,0.555,0.14500000000000002,0.61,0.0,15
findbugs.csv,0.59,0.5700000000000001,0.425,0.5800000000000001,1.0,13
hazelcast.csv,0.7050000000000001,0.56,0.595,0.33,0.5,8
jitterbit.csv,0.69,0.53,0.485,0.46499999999999997,1.0,6
jppf-project.csv,0.555,0.5349999999999999,0.575,0.52,1.0,3
kolmafia.csv,0.885,0.5549999999999999,0.705,0.365,1.5,1
megasquirtavr.csv,0.875,0.51,0.87,0.43,0.0,11
qedo.csv,0.21,0.43,0.315,0.855,1.0,2
stajistics.csv,0.75,0.55,0.63,0.4,0.5,9
trackit.csv,0.26,0.445,0.30500000000000005,0.735,0.0,12
wxlua.csv,0.45999999999999996,0.49,0.595,0.66,0.5,5
x4x.csv,0.75,0.51,0.735,0.435,0.5,4
xharbour.csv,0.84,0.485,0.795,0.44,1.5,0
