,jlinalg.csv,superwaba.csv,fritzing.csv,playerstage.csv,qgis.csv,rsyslog.csv,phonon-vlc-mplayer.csv,fm-classic.csv,rtrt-on-gpu.csv,unflobtactical.csv,multitude.csv,loki-lib.csv,cortex-vfx.csv,chaosrts.csv,biopax.csv,metacosm.csv,ng4j.csv
biopax.csv,0.0,14.0,1.0,1.0,0.0,1.0,6.0,19.0,17.0,0.0,0.0,1.0,12.0,3.0,0.0,3.0,11.0
chaosrts.csv,0.0,3.0,5.0,1.0,0.0,4.0,27.0,19.0,3.0,0.0,0.0,4.0,12.0,0.0,1.0,1.0,9.0
cortex-vfx.csv,0.0,14.0,3.0,0.0,0.0,1.0,2.0,70.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,3.0,6.0
fm-classic.csv,0.0,0.0,148.0,140.0,0.0,49.0,256.0,0.0,57.0,60.0,123.0,74.0,355.0,0.0,0.0,0.0,78.0
fritzing.csv,0.0,3.0,0.0,6.0,0.0,1.0,9.0,22.0,2.0,0.0,0.0,4.0,13.0,0.0,0.0,1.0,1.0
jlinalg.csv,0.0,5.0,0.0,1.0,0.0,2.0,7.0,19.0,0.0,0.0,0.0,4.0,12.0,2.0,2.0,1.0,14.0
loki-lib.csv,0.0,11.0,3.0,4.0,0.0,2.0,9.0,25.0,3.0,2.0,1.0,0.0,10.0,0.0,2.0,0.0,8.0
metacosm.csv,0.0,0.0,1.0,0.0,0.0,0.0,1.0,22.0,4.0,2.0,2.0,2.0,13.0,2.0,1.0,0.0,10.0
multitude.csv,0.0,11.0,0.0,2.0,0.0,1.0,0.0,6.0,11.0,1.0,0.0,2.0,9.0,1.0,1.0,1.0,1.0
ng4j.csv,0.0,4.0,0.0,0.0,0.0,0.0,3.0,13.0,2.0,0.0,2.0,4.0,4.0,0.0,0.0,1.0,0.0
phonon-vlc-mplayer.csv,1.0,10.0,0.0,2.0,0.0,2.0,0.0,14.0,4.0,0.0,3.0,4.0,5.0,1.0,0.0,3.0,2.0
playerstage.csv,0.0,7.0,1.0,0.0,0.0,0.0,0.0,5.0,8.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
qgis.csv,0.0,11.0,0.0,2.0,0.0,2.0,1.0,10.0,2.0,0.0,0.0,1.0,28.0,1.0,1.0,2.0,2.0
rsyslog.csv,0.0,2.0,0.0,4.0,1.0,0.0,1.0,12.0,2.0,0.0,4.0,3.0,10.0,1.0,0.0,0.0,2.0
rtrt-on-gpu.csv,0.0,14.0,0.0,4.0,0.0,9.0,4.0,70.0,0.0,0.0,0.0,5.0,7.0,1.0,1.0,1.0,1.0
superwaba.csv,0.0,0.0,1.0,0.0,0.0,4.0,2.0,23.0,3.0,0.0,0.0,3.0,3.0,0.0,2.0,1.0,1.0
unflobtactical.csv,0.0,8.0,1.0,4.0,0.0,0.0,33.0,15.0,2.0,0.0,0.0,3.0,5.0,2.0,0.0,0.0,0.0
