,encog-java.csv,h2database.csv,raven-monitoring.csv,jaql.csv,bochs.csv,haphazard.csv,galaxium.csv,bzbyte.csv,v8.csv
bochs.csv,0.93,0.7,0.71,0.56,0.74,0.54,0.83,0.75,0.72
bzbyte.csv,0.0,0.0,0.63,0.0,0.0,1.0,0.69,0.77,0.0
encog-java.csv,0.7,0.04,0.06,0.19,0.24,0.15,0.14,0.11,0.02
galaxium.csv,0.82,0.77,0.46,0.85,0.44,0.69,0.77,0.53,0.4
h2database.csv,0.57,0.7,0.11,0.65,0.2,0.23,0.23,0.33,0.13
haphazard.csv,0.23,0.09,0.6,0.54,0.39,0.62,0.37,0.44,0.36
jaql.csv,0.73,0.34,0.31,0.63,0.48,0.46,0.2,0.39,0.2
raven-monitoring.csv,0.82,0.57,0.63,0.53,0.07,0.92,0.8,0.67,0.27
v8.csv,0.07,0.47,0.71,0.6,0.75,0.46,0.63,0.23,0.83
