,lazarus-ccr.csv,migen.csv,mvnforum.csv,plplot.csv,lcfizvtop.csv,buddata-ebxml-registry.csv
buddata-ebxml-registry.csv,0.0,0.0,0.21,0.0,0.0,0.99
lazarus-ccr.csv,0.97,0.32,0.56,0.54,0.46,0.55
lcfizvtop.csv,0.39,0.25,0.13,0.37,0.93,0.14
migen.csv,0.24,0.88,0.13,0.38,0.21,0.38
mvnforum.csv,0.1,0.21,0.91,0.27,0.0,0.32
plplot.csv,0.37,0.63,0.63,0.96,0.4,0.46
