,paintown.csv,google-collections.csv,smbopensoft.csv,forester-atv.csv,thout.csv,jsecurity.csv,cleartk.csv,opensim4opencog.csv
cleartk.csv,0.5,0.44,0.99,0.31,0.82,0.69,1.0,0.83
forester-atv.csv,0.13,0.0,0.55,0.96,0.2,0.0,0.1,0.09
google-collections.csv,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
jsecurity.csv,0.26,0.25,0.01,0.35,0.3,0.9,0.16,0.43
opensim4opencog.csv,0.06,0.1,0.45,0.54,0.14,0.15,0.33,0.87
paintown.csv,0.96,0.48,0.51,0.92,0.73,0.77,0.53,0.43
smbopensoft.csv,0.41,0.31,0.98,0.23,0.32,0.18,0.19,0.3
thout.csv,0.51,0.34,0.02,0.46,0.93,0.33,0.24,0.57
