,f1,g,recall,precision,pf,wins
bionote.csv,0.345,0.25,0.215,0.65,0.165,1
echongl.csv,0.46499999999999997,0.43,0.595,0.615,0.575,5
hazelcast.csv,0.635,0.6,0.745,0.5900000000000001,0.67,10
japano.csv,0.53,0.4,0.66,0.5700000000000001,0.745,3
jmol.csv,0.635,0.325,0.865,0.61,0.905,4
mobicents.csv,0.62,0.5700000000000001,0.63,0.6699999999999999,0.505,11
nunit.csv,0.505,0.52,0.505,0.555,0.315,8
openefm.csv,0.47,0.425,0.375,0.64,0.265,7
snakeyaml.csv,0.33999999999999997,0.275,0.235,0.67,0.14500000000000002,2
trackit.csv,0.28500000000000003,0.37,0.33999999999999997,0.44,0.33999999999999997,0
unicase.csv,0.585,0.565,0.755,0.585,0.63,9
wheat.csv,0.42000000000000004,0.42,0.42,0.695,0.405,6
