,n2cms.csv,nug.csv,codeblocks.csv,bulmages.csv,uclmda.csv,dataobjectsdotnet.csv
bulmages.csv,0.07,0.22,0.0,0.0,0.0,0.04
codeblocks.csv,0.28,1.0,0.0,0.38,0.33,0.61
dataobjectsdotnet.csv,0.2,0.22,0.08,0.09,0.0,0.01
n2cms.csv,0.0,0.69,0.1,0.4,0.67,0.45
nug.csv,0.46,0.0,0.56,0.6,0.33,0.44
uclmda.csv,0.19,0.19,0.46,0.15,0.0,0.36
