,n2cms.csv,nug.csv,codeblocks.csv,bulmages.csv,uclmda.csv,dataobjectsdotnet.csv
bulmages.csv,0.9,0.89,0.67,0.86,0.75,0.94
codeblocks.csv,0.5,0.37,0.44,0.6,0.29,0.45
dataobjectsdotnet.csv,0.77,0.62,0.69,0.91,0.5,0.66
n2cms.csv,0.6,0.38,0.55,0.43,0.38,0.53
nug.csv,0.59,0.76,0.76,0.71,0.96,0.63
uclmda.csv,0.95,0.91,0.52,0.93,0.26,0.61
