,cleartk.csv,intact.csv,miranda-icq.csv,roolo.csv,ofbiz.csv
cleartk.csv,0.0,1.0,3.0,0.0,5.0
intact.csv,1.0,0.0,4.0,0.0,2.0
miranda-icq.csv,1.0,0.0,0.0,4.0,0.0
ofbiz.csv,0.0,12.0,8.0,2.0,0.0
roolo.csv,0.0,4.0,1.0,0.0,3.0
