,psycle.csv,ildjit.csv,jfreereport.csv,enlightenment.csv,empserver.csv,pcsx2.csv,lufa-lib.csv,cortex-vfx.csv,wikipediardware.csv
cortex-vfx.csv,0.37,0.17,0.34,0.53,0.3,0.63,0.45,0.45,0.47
empserver.csv,0.57,0.32,0.22,0.41,0.7,0.6,0.51,0.37,0.44
enlightenment.csv,0.79,0.37,0.23,0.7,0.69,0.8,0.6,0.36,0.84
ildjit.csv,0.41,0.62,0.17,0.19,0.3,0.24,0.14,0.27,0.14
jfreereport.csv,0.16,0.08,0.3,0.29,0.15,0.45,0.28,0.31,0.1
lufa-lib.csv,0.54,0.33,0.26,0.63,0.23,0.67,0.66,0.4,0.71
pcsx2.csv,0.62,0.15,0.26,0.63,0.67,0.76,0.57,0.36,0.61
psycle.csv,0.69,0.22,0.26,0.72,0.71,0.79,0.58,0.36,0.72
wikipediardware.csv,0.69,0.28,0.23,0.69,0.65,0.74,0.55,0.4,0.82
