,f1,g,recall,precision,pf,wins
adonthell.csv,0.46,0.5,0.63,0.44,0.47,6
avisynth2.csv,0.1,0.06,0.05,0.33,0.04,0
beast-mcmc.csv,0.55,0.53,0.64,0.52,0.57,8
dataobjectsdotnet.csv,0.49,0.54,0.57,0.52,0.41,9
exist.csv,0.52,0.54,0.83,0.42,0.77,5
foursquared.csv,0.18,0.13,0.11,0.63,0.06,2
jaxlib.csv,0.36,0.4,0.43,0.45,0.4,4
jrefactory.csv,0.42,0.42,0.53,0.35,0.51,3
nodal.csv,0.27,0.21,0.18,0.44,0.15,1
opendvr.csv,0.52,0.6,0.68,0.45,0.5,11
pokenetonline.csv,0.53,0.5,0.89,0.44,0.77,7
simplewebservices.csv,0.52,0.57,0.74,0.47,0.51,12
uface.csv,0.55,0.57,0.78,0.44,0.62,10
