,f1,g,recall,precision,pf,wins
autat.csv,0.33,0.3,0.26,0.63,0.21,2
biodwh.csv,0.47,0.43,0.38,0.67,0.16,10
brlcad.csv,0.19,0.14,0.12,0.62,0.19,0
delphilhlplib.csv,0.52,0.52,0.5,0.82,0.28,14
exordium.csv,0.43,0.41,0.37,0.73,0.23,9
fltk.csv,0.57,0.55,0.65,0.52,0.48,11
gzigzag.csv,0.37,0.35,0.3,0.64,0.26,4
jcache.csv,0.63,0.55,0.76,0.61,0.71,12
mimosa.csv,0.61,0.45,0.79,0.62,0.81,6
moast.csv,0.38,0.29,0.37,0.49,0.44,1
mptvseries.csv,0.47,0.47,0.42,0.65,0.17,13
ogre.csv,0.46,0.45,0.62,0.5,0.69,3
qdvdauthor.csv,0.52,0.47,0.58,0.48,0.57,5
sauerbraten.csv,0.5,0.5,0.79,0.57,0.7,6
zxing.csv,0.41,0.57,0.57,0.53,0.4,8
