,recall,precision,pf,pci_20,ifa,wins
autat.csv,0.26,0.63,0.21,0.7,1.0,11
biodwh.csv,0.38,0.67,0.16,0.59,0.0,12
brlcad.csv,0.12,0.62,0.19,0.67,1.0,8
delphilhlplib.csv,0.5,0.82,0.28,0.58,0.0,14
exordium.csv,0.37,0.73,0.23,0.62,0.0,13
fltk.csv,0.65,0.52,0.48,0.48,2.0,3
gzigzag.csv,0.3,0.64,0.26,0.54,0.0,9
jcache.csv,0.76,0.61,0.71,0.42,2.0,1
mimosa.csv,0.79,0.62,0.81,0.47,1.0,7
moast.csv,0.37,0.49,0.44,0.72,4.0,0
mptvseries.csv,0.42,0.65,0.17,0.57,1.0,10
ogre.csv,0.62,0.5,0.69,0.51,1.0,2
qdvdauthor.csv,0.58,0.48,0.57,0.59,2.0,4
sauerbraten.csv,0.79,0.57,0.7,0.49,2.0,5
zxing.csv,0.57,0.53,0.4,0.42,1.0,6
