,f1,g,recall,precision,pf,wins
atomsite.csv,0.48,0.56,0.56,0.525,0.33999999999999997,13
betoffice.csv,0.585,0.385,0.755,0.51,0.845,6
bionote.csv,0.405,0.33499999999999996,0.305,0.595,0.17,8
bnetd.csv,0.5449999999999999,0.42500000000000004,0.76,0.5549999999999999,0.685,9
elvishrayrenderer.csv,0.585,0.5449999999999999,0.595,0.615,0.375,17
emisview.csv,0.365,0.38,0.33999999999999997,0.5349999999999999,0.16999999999999998,7
findbugs.csv,0.44,0.39,0.62,0.545,0.615,5
hazelcast.csv,0.545,0.575,0.7,0.575,0.565,16
jitterbit.csv,0.53,0.525,0.715,0.545,0.505,14
jppf-project.csv,0.49,0.43,0.52,0.47,0.7,4
kolmafia.csv,0.67,0.44,0.9,0.56,0.8200000000000001,12
megasquirtavr.csv,0.425,0.365,0.55,0.49,0.675,3
qedo.csv,0.245,0.25,0.22,0.41500000000000004,0.31,1
stajistics.csv,0.54,0.42000000000000004,0.71,0.555,0.505,11
trackit.csv,0.12,0.11499999999999999,0.095,0.38,0.18,0
wxlua.csv,0.37,0.395,0.45499999999999996,0.495,0.5700000000000001,2
x4x.csv,0.655,0.485,0.73,0.535,0.765,10
xharbour.csv,0.5700000000000001,0.64,0.715,0.49,0.5900000000000001,15
