,plearn.csv,re2c.csv,psrchive.csv,lsb.csv,aubit4gl.csv,bullet.csv,tktoolkit.csv,customwars.csv,rtrt-on-gpu.csv,stemkit.csv,frogatto.csv,grisbi.csv,tcvp.csv,xstore.csv,tycho.csv,bionote.csv,rebecca-aiml.csv,adobe-source.csv,findbugs.csv,oscarmcmaster.csv
adobe-source.csv,0.9,0.88,0.92,0.5,0.71,0.57,0.88,0.91,0.0,0.83,0.73,0.91,0.76,0.71,0.67,0.88,0.75,0.89,0.93,0.93
aubit4gl.csv,0.64,0.6,0.52,0.87,0.49,0.56,0.84,0.49,0.54,0.4,0.51,0.53,0.53,0.66,0.68,0.41,0.57,0.73,0.47,0.58
bionote.csv,0.93,0.39,0.75,0.97,0.59,0.75,0.95,0.91,0.5,0.5,0.69,0.75,0.0,0.75,0.67,0.86,0.93,0.9,0.69,0.95
bullet.csv,0.66,0.35,0.42,0.56,0.37,0.41,0.43,0.39,0.43,0.39,0.43,0.6,0.52,0.52,0.42,0.37,0.6,0.45,0.33,0.36
customwars.csv,0.93,0.67,0.94,0.8,0.41,0.68,0.96,0.94,0.8,0.93,0.92,0.67,0.95,0.92,0.95,0.67,0.75,0.7,0.62,0.87
findbugs.csv,0.63,0.8,0.64,0.7,0.41,0.69,0.73,0.61,0.8,0.56,0.63,0.92,0.89,0.87,0.95,0.58,0.64,0.77,0.68,0.85
frogatto.csv,0.46,0.45,0.39,0.59,0.37,0.5,0.55,0.4,0.47,0.46,0.47,0.42,0.0,0.48,0.56,0.46,0.52,0.48,0.47,0.46
grisbi.csv,0.4,0.39,0.37,0.79,0.35,0.34,0.36,0.32,0.42,0.41,0.4,0.32,0.34,0.45,0.49,0.37,0.5,0.42,0.29,0.36
lsb.csv,0.42,0.33,0.4,0.56,0.36,0.37,0.36,0.33,0.45,0.39,0.47,0.3,0.38,0.48,0.51,0.43,0.45,0.42,0.33,0.35
oscarmcmaster.csv,0.93,0.5,0.75,0.94,0.89,0.94,0.92,0.92,0.0,0.67,0.89,0.0,0.9,0.9,0.61,0.93,0.75,0.95,0.72,0.98
plearn.csv,0.73,0.4,0.65,0.69,0.39,0.6,0.79,0.68,0.41,0.45,0.64,0.49,0.6,0.62,0.53,0.88,0.63,0.55,0.55,0.44
psrchive.csv,0.9,0.75,0.92,0.95,0.93,0.91,0.92,0.95,0.75,0.8,0.86,0.88,0.5,0.8,0.86,0.88,0.91,0.88,0.86,0.9
re2c.csv,0.77,0.83,0.68,0.62,0.49,0.67,0.95,0.55,0.6,0.46,0.52,0.76,0.55,0.53,0.54,0.61,0.62,0.85,0.71,0.69
rebecca-aiml.csv,0.97,0.5,0.62,0.69,0.41,0.76,0.86,0.68,0.89,0.71,0.82,0.52,0.75,0.62,0.91,0.75,0.67,0.66,0.53,0.51
rtrt-on-gpu.csv,0.69,0.78,0.59,0.9,0.6,0.49,0.47,0.96,0.91,0.58,0.44,0.41,0.89,0.47,0.68,0.63,0.74,0.65,0.55,0.56
stemkit.csv,0.92,0.5,0.0,0.86,0.83,0.75,0.0,0.5,0.75,0.83,0.75,0.75,0.89,0.86,0.0,0.5,0.89,0.95,0.0,0.83
tcvp.csv,0.96,0.9,0.91,0.94,0.9,0.92,0.0,0.91,0.88,0.88,0.92,0.5,0.89,0.83,0.75,0.75,0.67,0.85,0.92,0.75
tktoolkit.csv,0.42,0.41,0.41,0.74,0.44,0.41,0.95,0.47,0.43,0.4,0.44,0.38,0.36,0.49,0.67,0.43,0.53,0.61,0.53,0.54
tycho.csv,0.76,0.93,0.76,0.63,0.42,0.56,0.62,0.47,0.91,0.68,0.71,0.62,0.74,0.71,0.54,0.47,0.41,0.72,0.43,0.51
xstore.csv,0.54,0.56,0.42,0.76,0.46,0.47,0.68,0.38,0.9,0.42,0.43,0.4,0.43,0.54,0.55,0.44,0.61,0.5,0.42,0.45
