,plearn.csv,re2c.csv,psrchive.csv,lsb.csv,aubit4gl.csv,bullet.csv,tktoolkit.csv,customwars.csv,rtrt-on-gpu.csv,stemkit.csv,frogatto.csv,grisbi.csv,tcvp.csv,xstore.csv,tycho.csv,bionote.csv,rebecca-aiml.csv,adobe-source.csv,findbugs.csv,oscarmcmaster.csv
adobe-source.csv,0.29,0.55,0.25,0.02,0.35,0.31,0.16,0.21,0.0,0.0,0.29,0.2,0.13,0.28,0.07,0.29,0.41,0.8,0.41,0.18
aubit4gl.csv,0.41,0.35,0.53,0.34,0.96,0.5,0.47,0.5,0.64,0.57,0.52,0.44,0.46,0.48,0.44,0.48,0.32,0.51,0.46,0.48
bionote.csv,0.18,0.2,0.09,0.11,0.32,0.23,0.16,0.21,0.0,0.0,0.32,0.07,0.0,0.2,0.07,0.9,0.16,0.16,0.37,0.23
bullet.csv,0.37,0.34,0.6,0.65,0.7,0.99,0.57,0.45,0.3,0.66,0.63,0.41,0.35,0.64,0.62,0.24,0.66,0.59,0.17,0.57
customwars.csv,0.26,0.0,0.33,0.33,0.56,0.32,0.11,0.95,0.24,0.0,0.2,0.04,0.26,0.13,0.16,0.0,0.55,0.36,0.4,0.22
findbugs.csv,0.5,0.2,0.67,0.55,0.58,0.42,0.51,0.39,0.0,0.37,0.53,0.25,0.0,0.26,0.33,0.62,0.76,0.43,0.91,0.27
frogatto.csv,0.53,0.56,0.48,0.59,0.59,0.5,0.63,0.65,0.38,0.51,0.91,0.59,0.0,0.59,0.4,0.68,0.49,0.5,0.61,0.65
grisbi.csv,0.55,0.43,0.55,0.35,0.57,0.65,0.44,0.42,0.45,0.49,0.64,0.98,0.61,0.65,0.53,0.57,0.6,0.61,0.38,0.47
lsb.csv,0.59,0.46,0.5,0.77,0.61,0.59,0.59,0.2,0.48,0.38,0.67,0.75,0.67,0.21,0.69,0.43,0.42,0.61,0.53,0.48
oscarmcmaster.csv,0.09,0.0,0.0,0.23,0.13,0.22,0.05,0.34,0.0,0.0,0.2,0.02,0.26,0.16,0.61,0.54,0.44,0.42,0.33,0.92
plearn.csv,0.86,0.37,0.4,0.65,0.53,0.38,0.39,0.45,0.17,0.53,0.52,0.45,0.6,0.48,0.5,0.0,0.8,0.64,0.46,0.48
psrchive.csv,0.09,0.2,0.94,0.11,0.26,0.14,0.16,0.14,0.12,0.0,0.17,0.15,0.0,0.09,0.17,0.14,0.07,0.04,0.47,0.4
re2c.csv,0.38,1.0,0.63,0.49,0.62,0.4,0.05,0.47,0.55,0.6,0.38,0.3,0.49,0.57,0.37,0.27,0.66,0.36,0.52,0.46
rebecca-aiml.csv,0.29,0.2,0.47,0.52,0.57,0.38,0.0,0.39,0.45,0.52,0.26,0.46,0.37,0.38,0.13,0.15,1.0,0.44,0.46,0.51
rtrt-on-gpu.csv,0.44,0.2,0.47,0.19,0.39,0.44,0.38,0.33,1.0,0.36,0.58,0.57,0.37,0.54,0.32,0.4,0.39,0.43,0.35,0.37
stemkit.csv,0.15,0.0,0.0,0.16,0.05,0.04,0.0,0.07,0.12,1.0,0.13,0.06,0.0,0.11,0.04,0.0,0.11,0.04,0.0,0.02
tcvp.csv,0.06,0.2,0.34,0.16,0.18,0.21,0.0,0.15,0.12,0.2,0.26,0.02,1.0,0.11,0.0,0.15,0.07,0.3,0.21,0.2
tktoolkit.csv,0.62,0.09,0.51,0.43,0.55,0.43,0.97,0.54,0.24,0.45,0.53,0.0,0.0,0.39,0.04,0.38,0.57,0.53,0.64,0.45
tycho.csv,0.36,0.69,0.59,0.78,0.61,0.48,0.62,0.57,0.0,0.2,0.4,0.41,0.0,0.4,1.0,0.63,0.09,0.57,0.66,0.62
xstore.csv,0.55,0.37,0.67,0.39,0.55,0.49,0.39,0.52,0.24,0.35,0.64,0.65,0.45,0.98,0.53,0.68,0.41,0.56,0.56,0.56
