,plearn.csv,re2c.csv,psrchive.csv,lsb.csv,aubit4gl.csv,bullet.csv,tktoolkit.csv,customwars.csv,rtrt-on-gpu.csv,stemkit.csv,frogatto.csv,grisbi.csv,tcvp.csv,xstore.csv,tycho.csv,bionote.csv,rebecca-aiml.csv,adobe-source.csv,findbugs.csv,oscarmcmaster.csv
adobe-source.csv,2.0,2.0,5.0,1.0,1.0,0.0,2.0,2.0,57.0,77.0,2.0,0.0,17.0,3.0,0.0,5.0,0.0,0.0,0.0,6.0
aubit4gl.csv,4.0,0.0,4.0,1.0,0.0,1.0,4.0,1.0,8.0,7.0,0.0,0.0,14.0,6.0,0.0,18.0,1.0,20.0,1.0,7.0
bionote.csv,4.0,6.0,3.0,10.0,0.0,0.0,1.0,3.0,57.0,77.0,2.0,0.0,82.0,0.0,0.0,0.0,4.0,0.0,1.0,2.0
bullet.csv,1.0,0.0,24.0,3.0,0.0,0.0,11.0,1.0,14.0,1.0,7.0,0.0,6.0,2.0,0.0,14.0,2.0,3.0,0.0,3.0
customwars.csv,1.0,56.0,6.0,23.0,1.0,3.0,0.0,0.0,0.0,77.0,3.0,1.0,16.0,7.0,0.0,59.0,3.0,33.0,0.0,2.0
findbugs.csv,3.0,8.0,0.0,2.0,2.0,1.0,2.0,6.0,57.0,21.0,0.0,0.0,82.0,2.0,0.0,10.0,3.0,10.0,0.0,7.0
frogatto.csv,5.0,0.0,21.0,3.0,0.0,2.0,14.0,11.0,0.0,16.0,0.0,0.0,82.0,1.0,0.0,10.0,1.0,14.0,0.0,0.0
grisbi.csv,1.0,0.0,22.0,0.0,1.0,2.0,6.0,15.0,17.0,7.0,1.0,0.0,6.0,4.0,0.0,9.0,1.0,3.0,0.0,3.0
lsb.csv,3.0,3.0,22.0,0.0,2.0,2.0,4.0,0.0,11.0,11.0,2.0,2.0,3.0,4.0,0.0,24.0,3.0,5.0,1.0,3.0
oscarmcmaster.csv,1.0,56.0,88.0,1.0,0.0,2.0,12.0,1.0,57.0,77.0,0.0,0.0,7.0,3.0,0.0,7.0,44.0,3.0,1.0,0.0
plearn.csv,0.0,1.0,5.0,3.0,2.0,0.0,1.0,5.0,3.0,15.0,1.0,0.0,16.0,5.0,0.0,59.0,2.0,8.0,2.0,11.0
psrchive.csv,6.0,2.0,0.0,4.0,1.0,0.0,4.0,1.0,0.0,77.0,0.0,0.0,82.0,1.0,0.0,6.0,5.0,7.0,0.0,8.0
re2c.csv,6.0,0.0,2.0,1.0,2.0,2.0,17.0,16.0,5.0,9.0,2.0,0.0,18.0,2.0,0.0,19.0,3.0,12.0,0.0,6.0
rebecca-aiml.csv,6.0,0.0,9.0,8.0,2.0,1.0,177.0,6.0,2.0,10.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,3.0,4.0,1.0
rtrt-on-gpu.csv,1.0,4.0,14.0,0.0,0.0,0.0,11.0,5.0,0.0,1.0,3.0,0.0,1.0,2.0,0.0,13.0,4.0,9.0,3.0,10.0
stemkit.csv,2.0,56.0,88.0,0.0,0.0,1.0,177.0,1.0,0.0,0.0,0.0,1.0,82.0,1.0,0.0,59.0,1.0,18.0,72.0,3.0
tcvp.csv,21.0,8.0,0.0,0.0,0.0,0.0,177.0,4.0,7.0,7.0,0.0,1.0,0.0,1.0,62.0,3.0,0.0,15.0,0.0,7.0
tktoolkit.csv,5.0,0.0,3.0,10.0,2.0,2.0,0.0,1.0,3.0,10.0,1.0,0.0,19.0,5.0,2.0,16.0,2.0,16.0,0.0,11.0
tycho.csv,0.0,0.0,3.0,1.0,2.0,2.0,2.0,1.0,57.0,15.0,4.0,0.0,82.0,2.0,0.0,10.0,3.0,1.0,0.0,12.0
xstore.csv,10.0,0.0,8.0,0.0,1.0,0.0,9.0,14.0,3.0,36.0,1.0,4.0,19.0,0.0,0.0,10.0,15.0,2.0,0.0,0.0
