,plearn.csv,re2c.csv,psrchive.csv,lsb.csv,aubit4gl.csv,bullet.csv,tktoolkit.csv,customwars.csv,rtrt-on-gpu.csv,stemkit.csv,frogatto.csv,grisbi.csv,tcvp.csv,xstore.csv,tycho.csv,bionote.csv,rebecca-aiml.csv,adobe-source.csv,findbugs.csv,oscarmcmaster.csv
adobe-source.csv,0.75,0.51,0.79,0.98,0.71,0.77,0.87,0.83,1.0,1.0,0.75,0.83,0.93,0.77,0.94,0.76,0.67,0.24,0.65,0.85
aubit4gl.csv,0.85,0.86,0.78,0.79,0.07,0.76,0.6,0.75,0.68,0.79,0.73,0.83,0.7,0.75,0.84,0.84,0.99,0.66,0.85,0.75
bionote.csv,0.85,0.9,0.93,0.94,0.78,0.82,0.88,0.83,1.0,1.0,0.73,0.94,1.0,0.83,0.94,0.12,0.87,0.87,0.7,0.81
bullet.csv,0.88,0.92,0.69,0.4,0.52,0.01,0.7,0.86,1.0,0.66,0.66,0.64,0.85,0.64,0.65,0.94,0.52,0.71,0.96,0.78
customwars.csv,0.83,1.02,0.74,0.75,0.73,0.88,0.93,0.06,0.8,1.02,0.86,0.97,0.82,0.91,1.01,1.0,0.66,0.79,0.71,0.84
findbugs.csv,0.6,0.88,0.42,0.73,0.71,0.66,0.61,0.71,1.01,0.74,0.57,1.04,1.01,0.79,0.78,0.52,0.38,0.7,0.11,0.78
frogatto.csv,0.8,0.78,0.84,0.51,0.68,0.76,0.57,0.62,0.9,0.69,0.11,0.63,1.0,0.75,0.76,0.67,0.83,0.83,0.61,0.55
grisbi.csv,0.79,0.89,0.76,0.76,0.77,0.68,0.87,0.88,0.87,0.83,0.69,0.02,0.74,0.68,0.77,0.79,0.68,0.71,0.91,0.85
lsb.csv,0.73,0.82,0.83,0.27,0.72,0.76,0.75,0.95,0.77,0.89,0.62,0.42,0.62,0.95,0.53,0.89,0.87,0.71,0.8,0.85
oscarmcmaster.csv,0.93,1.0,1.0,0.86,0.89,0.83,0.96,0.71,1.0,1.0,0.84,0.98,0.79,0.88,0.54,0.54,0.72,0.64,0.75,0.09
plearn.csv,0.17,0.75,0.67,0.58,0.79,0.74,0.68,0.65,0.96,0.78,0.7,0.87,0.66,0.67,0.76,1.05,0.31,0.64,0.69,0.84
psrchive.csv,0.93,0.84,0.07,0.92,0.78,0.89,0.87,0.9,0.9,1.0,0.86,0.88,1.0,0.94,0.86,0.89,0.95,0.97,0.61,0.7
re2c.csv,0.7,0.0,0.55,0.83,0.58,0.89,0.97,0.76,0.72,0.74,0.93,1.03,0.81,0.68,0.93,0.93,0.61,0.82,0.63,0.7
rebecca-aiml.csv,0.75,0.83,0.63,0.59,0.74,0.69,1.0,0.69,0.61,0.61,0.78,0.61,0.69,0.69,0.92,0.88,0.0,0.68,0.7,0.66
rtrt-on-gpu.csv,0.63,0.85,0.65,0.84,0.69,0.72,0.77,0.73,0.02,0.79,0.65,0.49,0.7,0.55,0.83,0.78,0.68,0.71,0.81,0.79
stemkit.csv,0.88,1.0,1.0,0.87,0.97,0.97,1.0,0.94,0.9,0.0,0.89,0.96,1.01,0.92,0.97,1.0,0.91,0.98,1.0,0.98
tcvp.csv,0.96,0.85,0.72,0.87,0.85,0.82,1.0,0.89,0.91,0.84,0.79,0.99,0.0,0.91,1.01,0.88,0.94,0.86,0.84,0.92
tktoolkit.csv,0.72,0.98,0.83,0.65,0.79,0.86,0.04,0.77,0.94,0.86,0.8,1.01,1.0,0.89,0.97,0.9,0.74,0.77,0.57,0.84
tycho.csv,0.74,0.39,0.54,0.49,0.71,0.83,0.6,0.65,1.03,0.93,0.68,0.65,1.03,0.75,0.0,0.66,0.98,0.51,0.57,0.56
xstore.csv,0.61,0.72,0.52,0.79,0.67,0.63,0.73,0.76,0.82,0.85,0.51,0.58,0.76,0.03,0.54,0.56,0.69,0.63,0.65,0.64
