,f1,g,recall,precision,pf,wins
adonthell.csv,0.32,0.45,0.5,0.37,0.39,6
autofac.csv,0.42,0.5,0.57,0.42,0.46,12
avisynth2.csv,0.17,0.12,0.1,0.5,0.03,0
azureus.csv,0.52,0.36,0.94,0.39,0.88,9
dsworkbench.csv,0.34,0.34,0.3,0.5,0.15,10
forester-atv.csv,0.36,0.38,0.4,0.48,0.37,7
freelords.csv,0.53,0.59,0.76,0.43,0.6,16
gabel.csv,0.39,0.38,0.33,0.55,0.16,13
geotools.csv,0.52,0.58,0.63,0.44,0.52,14
google-collections.csv,0.54,0.0,1.0,0.37,1.0,1
jpaul.csv,0.33,0.43,0.4,0.44,0.28,8
mycila.csv,0.43,0.47,0.66,0.35,0.69,3
neodatis-odb.csv,0.27,0.27,0.23,0.57,0.2,2
octet.csv,0.39,0.45,0.47,0.42,0.38,11
pokenetonline.csv,0.54,0.27,0.98,0.37,0.93,4
rcp-company-uibindings.csv,0.46,0.6,0.62,0.43,0.34,17
scenemonitor.csv,0.47,0.52,0.54,0.51,0.36,15
thedata.csv,0.43,0.48,0.65,0.37,0.68,5
twostep.csv,0.48,0.6,0.73,0.49,0.48,18
