,recall,precision,pf,pci_20,ifa,wins
adonthell.csv,0.5,0.37,0.39,0.5,3.0,1
autofac.csv,0.57,0.42,0.46,0.47,1.0,8
avisynth2.csv,0.1,0.5,0.03,0.75,3.0,12
azureus.csv,0.94,0.39,0.88,0.4,2.0,2
dsworkbench.csv,0.3,0.5,0.15,0.71,1.0,16
forester-atv.csv,0.4,0.48,0.37,0.67,2.0,14
freelords.csv,0.76,0.43,0.6,0.41,1.0,7
gabel.csv,0.33,0.55,0.16,0.62,0.0,17
geotools.csv,0.63,0.44,0.52,0.41,2.0,4
google-collections.csv,1.0,0.37,1.0,0.39,2.0,0
jpaul.csv,0.4,0.44,0.28,0.63,2.0,11
mycila.csv,0.66,0.35,0.69,0.53,1.0,5
neodatis-odb.csv,0.23,0.57,0.2,0.8,0.0,18
octet.csv,0.47,0.42,0.38,0.57,2.0,6
pokenetonline.csv,0.98,0.37,0.93,0.4,1.0,3
rcp-company-uibindings.csv,0.62,0.43,0.34,0.43,1.0,10
scenemonitor.csv,0.54,0.51,0.36,0.48,1.0,15
thedata.csv,0.65,0.37,0.68,0.5,0.0,9
twostep.csv,0.73,0.49,0.48,0.41,1.0,13
