,f1,g,recall,precision,pf,wins
agilitybook.csv,0.3,0.36,0.33,0.47,0.25,8
apolloplayer.csv,0.51,0.56,0.63,0.46,0.52,12
auber.csv,0.55,0.51,0.76,0.57,0.67,13
cortex-vfx.csv,0.49,0.55,0.53,0.51,0.34,14
growl-for-windows.csv,0.03,0.01,0.01,0.11,0.05,0
ifmo-game-1.csv,0.2,0.16,0.13,0.55,0.15,4
ildjit.csv,0.23,0.22,0.19,0.35,0.33,2
jfreereport.csv,0.28,0.26,0.22,0.52,0.13,7
keyczar.csv,0.17,0.13,0.11,0.32,0.15,1
moast.csv,0.34,0.37,0.44,0.39,0.44,6
opde.csv,0.51,0.56,0.65,0.56,0.4,17
openfrag.csv,0.47,0.57,0.71,0.44,0.45,15
passwordsafe.csv,0.48,0.59,0.62,0.6,0.42,16
ppcboot.csv,0.52,0.0,1.0,0.36,1.0,3
quark.csv,0.23,0.17,0.14,0.5,0.09,5
super-tux.csv,0.48,0.45,0.61,0.41,0.67,9
synergyspace.csv,0.38,0.44,0.4,0.56,0.29,11
wikipediardware.csv,0.53,0.4,0.92,0.37,0.87,10
xtreemfs.csv,0.48,0.63,0.72,0.56,0.38,18
