,sabbu.csv,vxl.csv,jicarilla.csv,ossim.csv,zact.csv,optalgtoolkit.csv,projectts.csv,abbot.csv
abbot.csv,0.92,0.71,0.77,0.46,0.48,0.52,0.68,0.42
jicarilla.csv,0.5,0.75,0.88,0.96,0.75,0.8,0.67,0.82
optalgtoolkit.csv,0.64,0.61,0.84,0.51,0.51,0.59,0.83,0.6
ossim.csv,0.5,0.0,0.0,0.94,0.0,0.0,0.0,0.0
projectts.csv,0.48,0.43,0.58,0.55,0.42,0.29,0.6,0.48
sabbu.csv,0.53,0.63,0.8,0.57,0.48,0.9,0.62,0.83
vxl.csv,0.69,0.84,0.56,0.92,0.96,0.83,0.47,0.34
zact.csv,0.0,0.0,0.0,0.0,0.83,0.62,0.0,0.0
