,0,1,2,3,4,5,6,7,8
moast.csv,1.0,1.0,1.0,0.92,1.0,1.0,0.88,1.0,1.0
chrysalis.csv,0.41500000000000004,0.0,0.145,0.21000000000000002,0.0,0.125,0.19,0.0,0.225
cortex-vfx.csv,0.15500000000000003,0.46499999999999997,0.5,0.295,0.46499999999999997,0.5,0.22,0.46499999999999997,0.33
l2j.csv,0.665,0.86,0.865,0.5,0.86,0.87,0.715,0.86,0.89
geogebra.csv,0.365,0.45,0.5800000000000001,0.435,0.45,0.55,0.235,0.45,0.635
ffigo.csv,0.645,0.775,0.75,0.67,0.775,0.755,0.64,0.775,0.74
autowikibrowser.csv,0.43,0.71,0.675,0.775,0.71,0.635,0.44,0.71,0.71
gstreamer.csv,0.95,0.675,0.7,0.585,0.675,0.72,0.575,0.675,0.66
quantlib.csv,0.0,0.0,0.29000000000000004,0.0,0.0,0.0,0.19,0.0,0.5
skia.csv,0.45,0.31,0.4,0.5,0.31,0.45,0.33,0.31,0.1
jruby.csv,0.86,0.86,0.86,1.0,0.86,0.86,0.87,0.86,0.87
chaosrts.csv,0.25,0.91,0.925,1.0,0.91,0.925,0.88,0.91,0.93
mplayer-ce.csv,0.5800000000000001,0.46499999999999997,0.56,0.445,0.46499999999999997,0.47,0.45,0.46499999999999997,0.525
biopax.csv,1.0,1.0,0.855,0.71,1.0,1.0,0.79,1.0,1.0
linux-ntfs.csv,0.585,0.5,0.585,0.5,0.5,0.5,0.5,0.5,0.835
growl-for-windows.csv,0.9,0.0,0.675,0.5,0.0,0.71,0.67,0.0,0.635
synecdoche.csv,0.165,0.5,0.635,0.0,0.5,0.585,0.43,0.5,0.29000000000000004
rcp-company-uibindings.csv,1.0,1.0,0.96,1.0,1.0,0.98,0.95,1.0,0.98
tweetsharp.csv,0.0,0.835,0.9,0.335,0.835,0.75,0.755,0.835,0.71
elateportal.csv,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
sandiaportals.csv,1.0,1.0,0.83,1.0,1.0,0.915,0.73,1.0,0.815
biodwh.csv,0.0,0.33,0.0,0.0,0.33,0.0,0.15500000000000003,0.33,0.0
trinitycore.csv,0.0,0.33,0.33,0.21000000000000002,0.33,0.29000000000000004,0.25,0.33,0.5
zemljanka.csv,1.0,1.0,0.95,0.95,1.0,0.95,0.95,1.0,0.95
tango-cs.csv,0.41500000000000004,0.5,0.395,0.42500000000000004,0.5,0.73,0.42,0.5,0.5
buddata-ebxml-registry.csv,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
javaprofiler.csv,0.67,1.0,0.78,0.75,1.0,0.815,0.585,1.0,0.79
fluent-nhibernate.csv,0.0,0.17,0.25,0.25,0.17,0.165,0.11,0.17,0.5
olex2.csv,0.515,0.5,0.645,0.5,0.5,0.69,0.46,0.5,0.635
nunit.csv,0.19,0.23,0.29000000000000004,0.21000000000000002,0.23,0.265,0.21,0.23,0.2
tencompetence.csv,0.33,0.585,0.8,0.5,0.585,0.84,0.64,0.585,0.86
exl.csv,0.0,0.8,0.8,1.0,0.8,0.8,0.8,0.8,0.8
nativeclient.csv,0.71,0.7250000000000001,0.6799999999999999,0.815,0.7250000000000001,0.63,0.59,0.7250000000000001,0.66
codesmith.csv,0.54,0.0,0.8300000000000001,0.585,0.0,0.87,0.67,0.0,0.9299999999999999
stajistics.csv,0.75,0.125,0.41500000000000004,0.335,0.125,0.5,0.3,0.125,0.5
oorexx.csv,0.0,0.585,0.5,0.125,0.585,0.5,0.585,0.585,0.55
crux-framework.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ta3d.csv,0.5,0.67,0.585,0.67,0.67,0.6,0.67,0.67,0.67
web-cat.csv,0.0,0.5,0.5,0.33,0.5,0.75,0.4,0.5,0.75
ftm.csv,0.61,0.5349999999999999,0.67,0.7350000000000001,0.5349999999999999,0.585,0.46,0.5349999999999999,0.5
factor.csv,0.0,1.0,1.0,0.5,1.0,1.0,0.67,1.0,1.0
hydrate.csv,0.0,0.5,0.67,0.75,0.5,0.635,0.6,0.5,0.875
elvishrayrenderer.csv,0.41500000000000004,0.67,0.71,1.0,0.67,0.71,0.67,0.67,0.75
xamj.csv,0.28500000000000003,0.5,0.43,0.5349999999999999,0.5,0.475,0.315,0.5,0.475
uwom.csv,0.41000000000000003,0.5349999999999999,0.815,0.375,0.5349999999999999,0.77,0.22,0.5349999999999999,0.79
rocrail.csv,0.165,0.33,0.5,0.45,0.33,0.5,0.2,0.33,0.835
columba.csv,0.0,0.5,0.585,0.6,0.5,0.585,0.29,0.5,0.645
metacosm.csv,0.5,0.67,0.675,0.535,0.67,0.5,0.5,0.67,0.835
quickfast.csv,0.5,0.775,0.915,1.0,0.775,0.8,0.595,0.775,0.8
geochat.csv,0.2,0.27,0.0,0.25,0.27,0.165,0.23,0.27,0.0
natpad.csv,0.375,0.675,0.75,0.5349999999999999,0.675,0.67,0.4,0.675,0.55
libarchive.csv,0.9,0.61,0.6,0.915,0.61,0.5,0.42,0.61,0.585
jcache.csv,1.0,1.0,1.0,1.0,1.0,1.0,0.43,1.0,1.0
zxing.csv,1.0,1.0,0.8,1.0,1.0,0.83,0.73,1.0,0.79
arm-webradio.csv,1.0,0.67,1.0,0.0,0.67,1.0,0.27,0.67,1.0
genoviz.csv,0.125,0.0,0.0,0.0,0.0,0.0,0.085,0.0,0.0
fulguro.csv,0.07,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0
wikipediardware.csv,1.0,0.835,0.8,0.8,0.835,0.75,0.75,0.835,0.75
rockbox.csv,0.0,0.0,0.5,0.0,0.0,0.5,0.4,0.0,0.67
ng4j.csv,0.5,0.0,0.25,0.25,0.0,0.25,0.25,0.0,0.0
uface.csv,0.25,0.815,0.96,1.0,0.815,0.96,0.73,0.815,0.96
gisgraphy.csv,0.165,0.5,0.67,0.085,0.5,1.0,0.29,0.5,0.835
emono.csv,0.0,0.67,0.71,0.67,0.67,0.77,0.67,0.67,0.7250000000000001
thedata.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
miranda.csv,0.76,0.76,0.7,0.73,0.76,0.6950000000000001,0.665,0.76,0.73
cme.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0
jmule.csv,0.5,0.0,0.5,0.33,0.0,0.67,0.4,0.0,1.0
