,nutz.csv,jajuk.csv,ossim.csv,massiv.csv,v8.csv,ngl.csv,qmmp.csv,mesa3d.csv,rcp-company-uibindings.csv
jajuk.csv,0.99,0.27,1.0,1.0,0.81,0.59,0.85,1.0,0.47
massiv.csv,0.54,0.61,0.94,1.0,0.94,0.77,0.56,1.0,0.39
mesa3d.csv,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ngl.csv,0.93,0.6,0.63,0.67,0.71,0.56,0.58,0.7,1.0
nutz.csv,0.43,1.0,1.0,1.0,1.0,1.0,0.63,1.0,1.0
ossim.csv,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
qmmp.csv,0.77,1.0,1.0,1.0,1.0,1.0,0.25,1.0,1.0
rcp-company-uibindings.csv,0.57,1.0,1.0,1.0,1.0,1.0,0.97,1.0,0.5
v8.csv,0.95,0.94,0.95,0.97,0.85,0.95,0.89,0.97,0.82
