,lazarus-ccr.csv,migen.csv,mvnforum.csv,plplot.csv,lcfizvtop.csv
lazarus-ccr.csv,99.0,98.5,94.5,94.5,197.0
lcfizvtop.csv,181.0,193.0,96.5,97.5,197.0
migen.csv,178.0,90.5,176.0,85.5,403.5
mvnforum.csv,71.5,410.0,86.5,355.0,453.5
plplot.csv,99.0,193.0,195.0,97.5,197.0
