,lazarus-ccr.csv,ikvm.csv,ontomorphtab.csv,xuggle.csv,micomt.csv,les-indemodables.csv,tradelink.csv,elateportal.csv,metacosm.csv
elateportal.csv,0.54,0.64,0.65,0.26,0.24,0.6,0.39,0.98,0.52
ikvm.csv,0.58,0.89,0.57,0.12,0.18,0.26,0.21,0.92,0.35
lazarus-ccr.csv,0.78,0.39,0.54,0.17,0.4,0.53,0.29,0.93,0.58
les-indemodables.csv,0.61,0.48,0.61,0.39,0.31,0.65,0.4,0.12,0.56
metacosm.csv,0.62,0.44,0.68,0.24,0.25,0.55,0.37,0.24,0.7
micomt.csv,0.52,0.61,0.73,0.29,0.71,0.54,0.38,0.22,0.64
ontomorphtab.csv,0.36,0.59,0.79,0.26,0.26,0.58,0.14,0.92,0.6
tradelink.csv,0.35,0.31,0.51,0.34,0.48,0.59,0.46,0.0,0.59
xuggle.csv,0.6,0.6,0.49,0.43,0.26,0.51,0.36,0.08,0.53
