,recall,precision,pf,wins
agilitybook.csv,0.28,0.34,0.31,5
apolloplayer.csv,0.56,0.44,0.36,8
auber.csv,0.71,0.52,0.5,11
cortex-vfx.csv,0.4,0.49,0.29,9
growl-for-windows.csv,0.14,0.5,0.11,10
ifmo-game-1.csv,0.08,0.29,0.11,4
ildjit.csv,0.2,0.44,0.27,7
jfreereport.csv,0.24,0.54,0.13,17
keyczar.csv,0.07,0.2,0.2,0
moast.csv,0.5,0.44,0.52,6
opde.csv,0.66,0.53,0.43,14
openfrag.csv,0.71,0.49,0.41,13
passwordsafe.csv,0.61,0.5,0.33,15
ppcboot.csv,0.97,0.39,0.9,2
quark.csv,0.09,0.5,0.03,12
super-tux.csv,0.57,0.4,0.67,1
synergyspace.csv,0.43,0.56,0.3,16
wikipediardware.csv,0.81,0.37,0.74,3
xtreemfs.csv,0.7,0.55,0.39,18
