,recall,precision,pf,pci_20,ifa,wins
adonthell.csv,0.5449999999999999,0.45999999999999996,0.37,0.48,2.0,0
autofac.csv,0.58,0.605,0.5,0.485,0.5,11
azureus.csv,0.895,0.45999999999999996,1.0,0.405,0.0,6
dsworkbench.csv,0.16,0.65,0.08,0.795,0.0,17
forester-atv.csv,0.24000000000000002,0.625,0.20500000000000002,0.655,0.5,14
freelords.csv,0.705,0.445,0.56,0.43,1.0,3
gabel.csv,0.31999999999999995,0.725,0.16,0.64,0.0,16
gephex.csv,0.665,0.44,0.6,0.5,1.5,2
google-collections.csv,1.0,0.43,1.0,0.39,1.0,1
javaprofiler.csv,0.765,0.49,0.655,0.435,1.0,4
jpaul.csv,0.5,0.5,0.29000000000000004,0.6100000000000001,1.0,10
mycila.csv,0.605,0.45999999999999996,0.5549999999999999,0.52,1.0,5
neodatis-odb.csv,0.35,0.55,0.28,0.655,0.5,12
octet.csv,0.76,0.5249999999999999,0.45999999999999996,0.42,1.0,7
personalaccess.csv,0.525,0.595,0.32,0.45,0.0,13
rcp-company-uibindings.csv,0.62,0.47,0.37,0.43,0.5,8
scenemonitor.csv,0.385,0.66,0.215,0.585,0.5,15
servicestack.csv,0.1,0.56,0.06,0.7050000000000001,1.5,9
