,jedit.csv,jahshaka.csv,open-media-library.csv,benojt.csv,jatlas.csv,jam-daq.csv
benojt.csv,0.33,0.42,0.33,0.35,0.39,0.36
jahshaka.csv,0.43,0.82,0.48,0.55,0.85,0.43
jam-daq.csv,0.49,0.64,0.83,0.38,0.59,0.53
jatlas.csv,0.88,0.5,0.67,0.75,0.8,0.67
jedit.csv,0.47,0.56,0.38,0.38,0.5,0.42
open-media-library.csv,0.4,0.8,0.53,0.47,0.59,0.45
