,jajuk.csv,zorannt.csv,vapor.csv,bacula.csv
bacula.csv,0.55,0.57,0.48,0.97
jajuk.csv,0.98,0.7,0.6,0.76
vapor.csv,0.33,0.26,0.88,0.28
zorannt.csv,0.25,0.87,0.24,0.34
