,jajuk.csv,zorannt.csv,vapor.csv,bacula.csv
bacula.csv,0.55,0.35,0.31,0.98
jajuk.csv,0.99,0.35,0.43,0.75
vapor.csv,0.44,0.27,0.94,0.42
zorannt.csv,0.35,0.93,0.18,0.44
