,jajuk.csv,zorannt.csv,vapor.csv,bacula.csv
bacula.csv,0.49,0.67,0.49,0.42
jajuk.csv,0.44,0.46,0.41,0.31
vapor.csv,0.74,0.95,0.86,0.71
zorannt.csv,0.92,0.95,0.72,0.84
