,jajuk.csv,zorannt.csv,vapor.csv,bacula.csv
bacula.csv,0.61,0.52,0.78,0.04
jajuk.csv,0.02,0.49,0.57,0.56
vapor.csv,0.69,0.75,0.12,0.73
zorannt.csv,0.76,0.13,0.92,0.81
