,jajuk.csv,zorannt.csv,vapor.csv,bacula.csv
bacula.csv,0.54,0.25,0.23,0.99
jajuk.csv,1.0,0.24,0.34,0.75
vapor.csv,0.66,0.27,1.0,0.82
zorannt.csv,0.62,1.0,0.14,0.6
