,jajuk.csv,zorannt.csv,vapor.csv,bacula.csv
bacula.csv,0.42,0.28,0.58,0.02
jajuk.csv,0.0,0.38,0.41,0.51
vapor.csv,0.15,0.12,0.0,0.12
zorannt.csv,0.14,0.0,0.52,0.47
