,gpsmid.csv,emftriple.csv,fluent-nhibernate.csv,columba.csv
columba.csv,2.0,23.0,8.0,1.0
emftriple.csv,0.0,2.0,183.0,8.0
fluent-nhibernate.csv,2.0,150.0,2.0,3.0
gpsmid.csv,0.0,42.0,7.0,1.0
