,f1,g,recall,precision,pf,wins
dynalloy.csv,0.505,0.525,0.645,0.39,0.51,8
jaolt.csv,0.485,0.485,0.455,0.5,0.29000000000000004,11
jcl.csv,0.4,0.46499999999999997,0.43,0.37,0.335,3
kmess.csv,0.345,0.44,0.41000000000000003,0.515,0.27,5
ossbuild.csv,0.46499999999999997,0.46499999999999997,0.435,0.45999999999999996,0.245,9
qgo.csv,0.495,0.4,0.855,0.425,0.715,6
quark.csv,0.18,0.125,0.10500000000000001,0.5349999999999999,0.07,1
rezilla.csv,0.51,0.505,0.73,0.42500000000000004,0.635,7
rhex.csv,0.415,0.435,0.44999999999999996,0.37,0.30500000000000005,4
toped.csv,0.405,0.505,0.6799999999999999,0.31,0.67,2
truevision.csv,0.46,0.485,0.46499999999999997,0.56,0.36,10
wxstudio.csv,0.21000000000000002,0.26,0.235,0.42500000000000004,0.32,0
