,mule.csv,springside.csv,swtfox.csv,chaperon.csv,calcubetimer.csv,nunit.csv
calcubetimer.csv,0.71,0.38,0.28,0.09,1.0,0.27
chaperon.csv,0.62,0.35,0.39,0.5,0.85,0.26
mule.csv,0.73,0.22,0.39,0.29,0.98,0.33
nunit.csv,0.73,0.52,0.19,0.17,1.0,0.39
springside.csv,0.71,0.57,0.3,0.09,1.0,0.45
swtfox.csv,0.67,0.15,0.58,0.33,0.94,0.08
