,recall,precision,pf,pci_20,ifa,wins
azureus.csv,0.795,0.39,0.6699999999999999,0.39,2.0,3
bigdata.csv,0.37,0.435,0.275,0.6,5.0,8
chaperon.csv,0.4,0.33999999999999997,0.395,0.6,2.0,4
e-bio-flow.csv,0.485,0.425,0.38,0.575,1.0,14
exist.csv,0.85,0.39,0.71,0.365,0.5,9
freedom-erp.csv,0.195,0.405,0.07,0.73,0.0,16
geotools.csv,0.64,0.49,0.425,0.44,2.0,15
jaxlib.csv,0.42000000000000004,0.38,0.32,0.655,2.5,11
jppf-project.csv,0.715,0.415,0.765,0.46499999999999997,2.0,7
matrex.csv,0.28,0.45999999999999996,0.185,0.71,1.0,17
mediate.csv,0.6,0.41500000000000004,0.425,0.535,3.0,10
nunit.csv,0.46499999999999997,0.415,0.33999999999999997,0.6,1.5,13
octet.csv,0.54,0.395,0.565,0.445,2.0,2
pokenetonline.csv,0.95,0.37,0.915,0.38,2.0,0
reaper3d.csv,0.475,0.42000000000000004,0.36,0.58,1.5,12
simplewebservices.csv,0.87,0.395,0.8200000000000001,0.395,3.0,1
stajistics.csv,0.54,0.4,0.525,0.405,1.0,6
swtfox.csv,0.55,0.375,0.665,0.5700000000000001,2.0,5
