,jedit.csv,jahshaka.csv,open-media-library.csv,benojt.csv,jatlas.csv,jam-daq.csv
benojt.csv,0.64,0.31,0.63,0.99,0.14,0.63
jahshaka.csv,0.61,0.57,0.4,0.48,0.13,0.53
jam-daq.csv,0.54,0.13,0.41,0.64,0.33,0.67
jatlas.csv,0.64,0.34,0.55,0.72,0.53,0.62
jedit.csv,0.76,0.29,0.63,0.98,0.12,0.62
open-media-library.csv,0.62,0.38,0.68,0.79,0.24,0.64
