,raygina.csv,mob-sen-plat.csv,flylegacy.csv,bloodycore.csv,upp-mirror.csv,jguard.csv,wishmaster.csv,st-filteredstatistics.csv,m-a-d-n-e-s-s.csv,yarp.csv
bloodycore.csv,0.88,0.83,0.77,0.8,0.94,0.83,0.94,0.75,0.83,0.83
flylegacy.csv,0.43,0.5,0.43,0.6,0.62,0.53,0.39,0.38,0.43,0.59
jguard.csv,0.41,0.59,0.45,0.41,0.47,0.58,0.39,0.35,0.41,0.61
m-a-d-n-e-s-s.csv,0.82,0.0,0.67,0.98,0.83,0.8,0.0,0.67,0.52,0.86
mob-sen-plat.csv,0.38,0.35,0.37,0.51,0.36,0.4,0.39,0.36,0.42,0.42
raygina.csv,0.42,0.5,0.39,0.44,0.69,0.48,0.42,0.73,0.5,0.39
st-filteredstatistics.csv,0.36,0.86,0.34,0.36,0.4,0.65,0.4,0.35,0.38,0.44
upp-mirror.csv,0.71,0.5,0.43,0.94,0.4,0.88,0.93,0.62,0.61,0.57
wishmaster.csv,0.73,0.8,0.41,0.58,0.33,0.44,0.46,0.9,0.58,0.48
yarp.csv,0.64,0.8,0.37,0.59,0.75,0.48,0.6,0.79,0.56,0.57
