,recall,precision,pf,pci_20,ifa,wins
dvt.csv,0.62,0.33,0.49,0.5,3.0,3
flylinkdc.csv,0.67,0.38,0.52,0.53,2.0,8
fw4spl.csv,0.58,0.33,0.38,0.5,2.0,7
grisbi.csv,0.89,0.33,0.8,0.39,2.0,1
mesa3d.csv,0.51,0.36,0.38,0.53,1.0,9
nuttx.csv,0.51,0.44,0.35,0.5,1.0,10
panda3d.csv,0.54,0.34,0.46,0.53,3.0,5
proftp.csv,0.17,0.5,0.07,0.54,2.0,11
qmmp.csv,0.61,0.33,0.57,0.45,3.0,2
skia.csv,0.5,0.39,0.33,0.46,2.0,6
tart.csv,0.57,0.36,0.5,0.47,2.0,4
tcvp.csv,0.02,0.12,0.03,0.67,7.0,0
utgb.csv,0.37,0.48,0.26,0.62,2.0,12
