aggregate_cyclomatic,aggregate_cyclomaticDensity,aggregate_halstead_bugs,aggregate_halstead_difficulty,aggregate_halstead_effort,aggregate_halstead_length,aggregate_halstead_operands_distinct,aggregate_halstead_operands_total,aggregate_halstead_operators_distinct,aggregate_halstead_operators_total,aggregate_halstead_time,aggregate_halstead_vocabulary,aggregate_halstead_volume,aggregate_line,aggregate_params,aggregate_sloc_logical,aggregate_sloc_physical,avg_function_cyclomatic,avg_function_cyclomaticDensity,avg_function_halstead_bugs,avg_function_halstead_difficulty,avg_function_halstead_effort,avg_function_halstead_length,avg_function_halstead_operands_distinct,avg_function_halstead_operands_total,avg_function_halstead_operators_distinct,avg_function_halstead_operators_total,avg_function_halstead_time,avg_function_halstead_vocabulary,avg_function_halstead_volume,avg_function_line,avg_function_params,avg_function_sloc_logical,avg_function_sloc_physical,file_count_dependencies,file_cyclomatic,file_effort,file_loc,file_maintainability,file_params,total_function_cyclomatic,total_function_cyclomaticDensity,total_function_halstead_bugs,total_function_halstead_difficulty,total_function_halstead_effort,total_function_halstead_length,total_function_halstead_operands_distinct,total_function_halstead_operands_total,total_function_halstead_operators_distinct,total_function_halstead_operators_total,total_function_halstead_time,total_function_halstead_vocabulary,total_function_halstead_volume,total_function_line,total_function_params,total_function_sloc_logical,total_function_sloc_physical,E001,E002,E003,E004,E005,E006,E007,E008,E009,E010,E011,E012,E013,E014,E015,E016,E017,E018,E019,E020,E021,E022,E023,E024,E025,E026,E027,E028,E029,E030,E031,E032,E033,E034,E035,E036,E039,E040,E041,E042,E043,E045,E046,E048,E049,E050,E052,E053,E054,E055,E056,E057,E058,E059,E060,E061,E062,E063,E064,E065,E066,W001,W002,W003,W004,W005,W006,W007,W008,W009,W010,W014,W016,W017,W018,W019,W020,W021,W022,W024,W025,W026,W027,W028,W030,W031,W032,W033,W034,W035,W036,W037,W038,W040,W042,W043,W044,W045,W046,W047,W048,W049,W050,W051,W052,W053,W054,W055,W056,W057,W058,W059,W060,W061,W062,W063,W064,W065,W066,W067,W068,W069,W070,W071,W072,W073,W074,W075,W076,W077,W078,W079,W080,W082,W083,W084,W085,W086,W087,W088,W089,W090,W093,W094,W095,W096,W097,W098,W101,W103,W104,W106,W107,W108,W109,W110,W112,W113,W114,W115,W116,W117,W118,W119,W120,W121,W122,W123,W124,W125,W126,W127,W128,W129,W130,W131,W132,W133,W134,W135,W136,W137,W138,W139,W140,W141,W142,W143,W144,W145,W146,W147,W148,BUGS
20,35.08771929824561,0.9692014368346372,37.522058823529406,109099.29997427546,449,68,243,21,206,6061.072220793084,89,2907.6043105039125,1,5,57,74,4.8,63.06306306306306,0.15775679334371698,9.16550151975684,13150.604117683662,84.2,15.2,45.4,6.6,38.8,730.5891176490926,21.8,473.27038003115393,37.2,1.0,10.2,21.0,4,4.8,13150.604117683662,10.2,100.58049468863659,1.0,24,315.31531531531533,0.7887839667185871,45.82750759878419,65753.02058841831,421,76,227,33,194,3652.945588245462,109,2366.3519001557693,186,5,51,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,35.714285714285715,0.9646084550498359,35.73529411764706,103411.70054872512,448,68,243,20,205,5745.094474929174,88,2893.8253651495093,1,5,56,73,4.8,63.89639639639639,0.15721475000294702,8.971057075312395,13079.709067830858,84.0,15.2,45.4,6.4,38.6,726.6505037683812,21.6,471.64425000884376,37.2,1.0,10.0,20.4,4,4.8,13079.709067830858,10.0,100.9197843851044,1.0,24,319.481981981982,0.7860737500147359,44.855285376561966,65398.54533915429,420,76,227,32,193,3633.2525188419063,108,2358.2212500442192,186,5,50,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
21,33.87096774193548,1.022288494136555,36.895833333333336,113154.55769474,469,72,253,21,216,6286.3643163744455,93,3066.8654824096666,1,5,62,79,5.0,53.12858312858312,0.165036264951599,9.646451127819551,12600.834134415174,88.2,16.6,47.4,7.4,40.8,700.0463408008429,24.0,495.10879485479927,37.6,1.0,11.2,24.0,4,5.0,12600.834134415174,11.2,99.20203351339106,1.0,25,265.6429156429156,0.8251813247579961,48.23225563909774,63004.17067207588,441,83,237,37,204,3500.231704004215,120,2475.5439742739964,188,5,56,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
22,34.375,1.0577467529412818,39.328767123287676,124799.6271655242,483,73,261,22,222,6933.3126203069005,95,3173.2402588238483,1,5,64,84,5.2,53.170163170163185,0.17214719328346598,10.030451127819552,14041.511683991412,91.0,17.0,49.0,7.6,42.0,780.0839824439673,24.6,516.4415798504002,42.8,1.0,11.6,25.0,4,5.2,14041.511683991412,11.6,98.25430109847878,1.0,26,265.8508158508159,0.8607359664173311,50.152255639097746,70207.55841995706,455,85,245,38,210,3900.4199122198356,123,2582.207899252001,214,5,58,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,32.0,1.197262481784853,42.4078947368421,152320.14389970712,543,76,293,22,250,8462.230216650396,98,3591.7874453545587,1,6,75,98,4.285714285714287,65.9090909090909,0.14093584168353698,7.400322234156821,11367.972997346697,73.57142857142857,14.285714285714285,39.57142857142857,6.0,34.0,631.5540554081497,20.285714285714285,422.80752505061463,58.714285714285715,0.8571428571428571,9.857142857142858,20.714285714285715,4,4.285714285714287,11367.972997346697,9.857142857142858,101.6586438696925,0.8571428571428571,30,461.3636363636364,0.986550891784764,51.80225563909774,79575.81098142687,515,100,277,42,238,4420.8783878570475,142,2959.6526753543017,411,6,69,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,32.0,1.1999135482344092,41.85714285714286,150674.85841400654,543,77,293,22,250,8370.825467444809,99,3599.740644703228,1,6,75,98,4.285714285714287,65.9090909090909,0.14093584168353698,7.400322234156821,11367.972997346697,73.57142857142857,14.285714285714285,39.57142857142857,6.0,34.0,631.5540554081497,20.285714285714285,422.80752505061463,58.714285714285715,0.8571428571428571,9.857142857142858,20.714285714285715,4,4.285714285714287,11367.972997346697,9.857142857142858,101.6586438696925,0.8571428571428571,30,461.3636363636364,0.986550891784764,51.80225563909774,79575.81098142687,515,100,277,42,238,4420.8783878570475,142,2959.6526753543017,411,6,69,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
26,32.5,1.280049625896597,43.57692307692307,167341.87224702054,578,78,309,22,269,9296.77068039003,100,3840.1488776897913,1,5,80,103,6.0,53.84135472370766,0.214485218645258,10.524035087719302,18662.77261809601,110.0,19.6,58.6,7.8,51.4,1036.8207010053336,27.4,643.4556559357773,53.4,1.0,14.8,29.0,4,6.0,18662.77261809601,14.8,93.30167670416785,1.0,30,269.2067736185383,1.072426093226293,52.6201754385965,93313.86309048004,550,98,293,39,257,5184.103505026669,137,3217.278279678886,267,5,74,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,31.645569620253173,1.20475258907915,41.32051282051282,149342.9844077731,544,78,293,22,251,8296.832467098506,100,3614.2577672374505,1,5,79,101,5.8,53.6060606060606,0.20023830694917005,10.044035087719298,16059.861851220776,103.2,19.6,55.4,7.8,47.8,892.2145472900431,27.4,600.714920847514,51.8,1.0,14.6,28.6,4,5.8,16059.861851220776,14.6,94.04359583564579,1.0,29,268.030303030303,1.001191534745854,50.2201754385965,80299.30925610388,516,98,277,39,239,4461.0727364502145,137,3003.5746042375704,259,5,73,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
29,32.22222222222222,1.4867990138065108,44.977777777777774,200618.7469296252,654,90,352,23,302,11145.485940534734,113,4460.397041419535,1,6,90,112,4.111111111111111,86.98257080610024,0.125119698662598,6.946542438959924,10477.343654167322,67.0,13.444444444444445,36.111111111111114,5.888888888888888,30.88888888888889,582.0746474537402,19.33333333333333,375.35909598779597,69.55555555555556,0.6666666666666661,8.888888888888891,16.77777777777778,3,4.111111111111111,10477.343654167322,8.888888888888891,103.622218238905,0.6666666666666661,37,782.843137254902,1.126077287963382,62.5188819506393,94296.0928875059,603,121,325,53,278,5238.671827083663,174,3378.2318638901625,626,6,80,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,14,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
38,36.89320388349515,1.8773182250471727,54.18556701030928,305170.6574489055,814,97,438,24,376,16953.925413828085,121,5631.954675141521,1,6,103,122,5.111111111111111,86.94596235579843,0.16480584650771302,8.299727486684008,18188.759859999056,84.77777777777777,14.555555555555555,45.66666666666666,6.222222222222222,39.111111111111114,1010.4866588888364,20.777777777777782,494.41753952314065,76.22222222222223,0.6666666666666661,10.333333333333334,18.11111111111111,3,5.111111111111111,18188.759859999056,10.333333333333334,99.24642840014559,0.6666666666666661,46,782.5136612021859,1.4832526185694161,74.69754738015605,163698.8387399915,763,131,411,56,352,9094.379929999528,187,4449.757855708265,686,6,93,163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
