aggregate_cyclomatic,aggregate_cyclomaticDensity,aggregate_halstead_bugs,aggregate_halstead_difficulty,aggregate_halstead_effort,aggregate_halstead_length,aggregate_halstead_operands_distinct,aggregate_halstead_operands_total,aggregate_halstead_operators_distinct,aggregate_halstead_operators_total,aggregate_halstead_time,aggregate_halstead_vocabulary,aggregate_halstead_volume,aggregate_line,aggregate_params,aggregate_sloc_logical,aggregate_sloc_physical,avg_function_cyclomatic,avg_function_cyclomaticDensity,avg_function_halstead_bugs,avg_function_halstead_difficulty,avg_function_halstead_effort,avg_function_halstead_length,avg_function_halstead_operands_distinct,avg_function_halstead_operands_total,avg_function_halstead_operators_distinct,avg_function_halstead_operators_total,avg_function_halstead_time,avg_function_halstead_vocabulary,avg_function_halstead_volume,avg_function_line,avg_function_params,avg_function_sloc_logical,avg_function_sloc_physical,file_count_dependencies,file_cyclomatic,file_effort,file_loc,file_maintainability,file_params,total_function_cyclomatic,total_function_cyclomaticDensity,total_function_halstead_bugs,total_function_halstead_difficulty,total_function_halstead_effort,total_function_halstead_length,total_function_halstead_operands_distinct,total_function_halstead_operands_total,total_function_halstead_operators_distinct,total_function_halstead_operators_total,total_function_halstead_time,total_function_halstead_vocabulary,total_function_halstead_volume,total_function_line,total_function_params,total_function_sloc_logical,total_function_sloc_physical,E001,E002,E003,E004,E005,E006,E007,E008,E009,E010,E011,E012,E013,E014,E015,E016,E017,E018,E019,E020,E021,E022,E023,E024,E025,E026,E027,E028,E029,E030,E031,E032,E033,E034,E035,E036,E039,E040,E041,E042,E043,E045,E046,E048,E049,E050,E052,E053,E054,E055,E056,E057,E058,E059,E060,E061,E062,E063,E064,E065,E066,W001,W002,W003,W004,W005,W006,W007,W008,W009,W010,W014,W016,W017,W018,W019,W020,W021,W022,W024,W025,W026,W027,W028,W030,W031,W032,W033,W034,W035,W036,W037,W038,W040,W042,W043,W044,W045,W046,W047,W048,W049,W050,W051,W052,W053,W054,W055,W056,W057,W058,W059,W060,W061,W062,W063,W064,W065,W066,W067,W068,W069,W070,W071,W072,W073,W074,W075,W076,W077,W078,W079,W080,W082,W083,W084,W085,W086,W087,W088,W089,W090,W093,W094,W095,W096,W097,W098,W101,W103,W104,W106,W107,W108,W109,W110,W112,W113,W114,W115,W116,W117,W118,W119,W120,W121,W122,W123,W124,W125,W126,W127,W128,W129,W130,W131,W132,W133,W134,W135,W136,W137,W138,W139,W140,W141,W142,W143,W144,W145,W146,W147,W148,BUGS
7,20.0,0.4144247413626601,23.53409090909091,29259.328614616046,208,44,109,19,99,1625.518256367558,63,1243.2742240879827,1,7,35,70,1.6,106.61904761904762,0.01600751026835,3.546071428571428,199.7399031458051,13.7,5.7,7.4,5.1,6.3,11.096661285878058,10.8,48.02253080505285,43.9,0.7000000000000001,2.3,5.0,1,1.6,199.7399031458051,2.3,139.28297653090056,0.7000000000000001,16,1066.1904761904761,0.160075102683505,35.46071428571428,1997.3990314580512,137,57,74,51,63,110.96661285878058,108,480.2253080505285,439,7,23,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,21.428571428571427,0.133969854819592,10.043478260869565,4036.5699734772797,79,23,42,11,37,224.25388741540442,34,401.90956445877686,1,2,14,24,1.666666666666666,55.55555555555554,0.02076942917769,2.729166666666666,175.24248658814633,17.0,8.0,9.333333333333334,4.666666666666667,7.666666666666668,9.735693699341462,12.666666666666664,62.308287533073155,10.0,0.6666666666666661,3.0,6.333333333333332,0,1.666666666666666,175.24248658814633,3.0,135.4166873986969,0.6666666666666661,5,166.66666666666666,0.062308287533072014,8.1875,525.7274597644389,51,24,28,14,23,29.20708109802439,38,186.92486259921947,30,2,9,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,20.588235294117645,0.44,16.38,21621.6,220,50,117,14,103,1201.1999999999996,64,1320.0,1,4,34,71,2.5,58.80952380952379,0.05954849569017,6.226761010728402,1606.9180801396044,39.25,12.25,21.0,7.5,18.25,89.27322667442246,19.75,178.6454870705112,36.75,1.0,6.0,17.25,3,2.5,1606.9180801396044,6.0,116.51605874475588,1.0,10,235.23809523809516,0.23819398276068,24.907044042913608,6427.672320558418,157,49,84,30,73,357.09290669768984,79,714.5819482820448,147,4,24,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,19.44444444444445,0.4312244442686409,13.965517241379311,18066.81723401376,209,58,108,15,101,1003.7120685563199,73,1293.6733328059236,1,3,36,52,2.5,46.875,0.056019350021568014,5.290750915750916,905.635099872182,37.75,13.75,19.5,7.25,18.25,50.3130611040101,21.0,168.0580500647061,27.5,0.75,6.0,12.0,1,2.5,905.635099872182,6.0,118.47721301853859,0.75,10,187.5,0.22407740008627305,21.163003663003664,3622.540399488728,151,55,78,29,73,201.2522444160404,84,672.2322002588243,110,3,24,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,12.5,0.061132833342948015,4.529411764705882,830.6873236600685,40,17,22,7,18,46.14929575889269,24,183.39850002884629,1,0,8,11,1.0,50.0,0.014792983340063999,1.1428571428571421,50.718800023077,14.0,7.0,8.0,2.0,6.0,2.817711112393167,9.0,44.378950020192384,6.0,0.0,2.0,4.0,0,1.0,50.718800023077,2.0,146.34308112851542,0.0,1,50.0,0.014792983340063999,1.1428571428571421,50.718800023077,14,7,8,2,6,2.817711112393167,9,44.378950020192384,6,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6,35.29411764705883,0.30255782500779005,14.341463414634148,13017.365934481524,157,41,84,14,73,723.1869963600847,55,907.6734750233716,2,3,17,45,2.666666666666666,77.77777777777777,0.065869061428821,7.049841269841269,1680.551149993009,42.333333333333336,13.666666666666664,23.0,8.333333333333334,19.33333333333333,93.36395277738936,22.0,197.60718428646544,19.0,1.0,4.333333333333333,14.0,1,2.666666666666666,1680.551149993009,4.333333333333333,121.61982912984251,1.0,8,233.3333333333333,0.197607184286464,21.14952380952381,5041.653449979027,127,41,69,25,58,280.0918583321681,66,592.8215528593963,57,3,13,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,5.882352941176469,0.304420160019136,10.975609756097562,10023.59063477646,161,41,90,10,71,556.86614637647,51,913.2604800574107,1,1,34,48,2.0,40.0,0.035770917275362996,5.0,536.5637591304584,29.0,8.0,16.0,5.0,13.0,29.809097729469908,13.0,107.31275182609168,36.0,1.0,5.0,8.0,2,2.0,536.5637591304584,5.0,123.27234790673259,1.0,2,40.0,0.035770917275362996,5.0,536.5637591304584,29,8,16,5,13,29.809097729469908,13,107.31275182609168,36,1,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,16.27906976744186,0.558080205522115,28.89583333333333,48378.57781619835,276,48,146,19,130,2687.698767566575,67,1674.2406165663451,1,10,43,69,1.4285714285714284,100.68027210884355,0.014414208923778999,3.1220663265306112,159.27634708501697,12.928571428571427,5.357142857142857,7.071428571428571,4.5,5.857142857142858,8.848685949167606,9.857142857142858,43.24262677133892,45.0,0.7142857142857141,1.9285714285714284,3.928571428571428,1,1.4285714285714284,159.27634708501697,1.9285714285714284,142.93654499193605,0.7142857142857141,20,1409.5238095238094,0.201798924932908,43.708928571428565,2229.8688591902373,181,75,99,63,82,123.88160328834653,138,605.3967747987449,630,10,27,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,10.526315789473683,0.5452271002480771,10.607142857142858,17349.905225751332,258,70,135,11,123,963.8836236528517,81,1635.6813007442333,1,2,38,60,1.5,76.3888888888889,0.047101546810098,2.899733169129721,931.8660216381917,30.66666666666667,10.666666666666666,16.166666666666668,4.0,14.5,51.77033453545508,14.666666666666664,141.30464043029727,30.0,0.33333333333333304,3.833333333333333,8.0,3,1.5,931.8660216381917,3.833333333333333,125.7550535750296,0.33333333333333304,9,458.33333333333326,0.282609280860592,17.398399014778324,5591.196129829149,184,64,97,24,87,310.62200721273047,88,847.8278425817836,180,2,23,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,20.0,0.6640473579858831,19.95652173913044,39756.226606372235,310,69,162,17,148,2208.6792559095693,86,1992.1420739576504,1,5,45,92,2.6,46.66666666666666,0.082695656538529,6.412441471571907,1866.6483698172879,51.4,17.0,27.2,8.2,24.2,103.70268721207157,25.2,248.0869696155905,45.4,1.0,7.2,21.6,3,2.6,1866.6483698172879,7.2,113.0410224775448,1.0,13,233.3333333333333,0.4134782826926471,32.06220735785953,9333.24184908644,257,85,136,41,121,518.5134360603578,126,1240.4348480779527,227,5,36,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
