aggregate_cyclomatic,aggregate_cyclomaticDensity,aggregate_halstead_bugs,aggregate_halstead_difficulty,aggregate_halstead_effort,aggregate_halstead_length,aggregate_halstead_operands_distinct,aggregate_halstead_operands_total,aggregate_halstead_operators_distinct,aggregate_halstead_operators_total,aggregate_halstead_time,aggregate_halstead_vocabulary,aggregate_halstead_volume,aggregate_line,aggregate_params,aggregate_sloc_logical,aggregate_sloc_physical,avg_function_cyclomatic,avg_function_cyclomaticDensity,avg_function_halstead_bugs,avg_function_halstead_difficulty,avg_function_halstead_effort,avg_function_halstead_length,avg_function_halstead_operands_distinct,avg_function_halstead_operands_total,avg_function_halstead_operators_distinct,avg_function_halstead_operators_total,avg_function_halstead_time,avg_function_halstead_vocabulary,avg_function_halstead_volume,avg_function_line,avg_function_params,avg_function_sloc_logical,avg_function_sloc_physical,file_count_dependencies,file_cyclomatic,file_effort,file_loc,file_maintainability,file_params,total_function_cyclomatic,total_function_cyclomaticDensity,total_function_halstead_bugs,total_function_halstead_difficulty,total_function_halstead_effort,total_function_halstead_length,total_function_halstead_operands_distinct,total_function_halstead_operands_total,total_function_halstead_operators_distinct,total_function_halstead_operators_total,total_function_halstead_time,total_function_halstead_vocabulary,total_function_halstead_volume,total_function_line,total_function_params,total_function_sloc_logical,total_function_sloc_physical,E001,E002,E003,E004,E005,E006,E007,E008,E009,E010,E011,E012,E013,E014,E015,E016,E017,E018,E019,E020,E021,E022,E023,E024,E025,E026,E027,E028,E029,E030,E031,E032,E033,E034,E035,E036,E039,E040,E041,E042,E043,E045,E046,E048,E049,E050,E052,E053,E054,E055,E056,E057,E058,E059,E060,E061,E062,E063,E064,E065,E066,W001,W002,W003,W004,W005,W006,W007,W008,W009,W010,W014,W016,W017,W018,W019,W020,W021,W022,W024,W025,W026,W027,W028,W030,W031,W032,W033,W034,W035,W036,W037,W038,W040,W042,W043,W044,W045,W046,W047,W048,W049,W050,W051,W052,W053,W054,W055,W056,W057,W058,W059,W060,W061,W062,W063,W064,W065,W066,W067,W068,W069,W070,W071,W072,W073,W074,W075,W076,W077,W078,W079,W080,W082,W083,W084,W085,W086,W087,W088,W089,W090,W093,W094,W095,W096,W097,W098,W101,W103,W104,W106,W107,W108,W109,W110,W112,W113,W114,W115,W116,W117,W118,W119,W120,W121,W122,W123,W124,W125,W126,W127,W128,W129,W130,W131,W132,W133,W134,W135,W136,W137,W138,W139,W140,W141,W142,W143,W144,W145,W146,W147,W148,BUGS
16,23.529411764705877,1.140886550377415,23.228571428571428,79503.49418201474,493,105,271,18,222,4416.860787889707,123,3422.659651132245,1,21,68,140,2.5,57.563492063492056,0.06862443318514601,5.049047619047618,1742.1353618754654,42.9,14.0,23.7,6.0,19.2,96.78529788197031,20.0,205.8732995554405,70.1,2.1,5.5,32.1,5,2.5,1742.1353618754654,5.5,117.64932937874086,2.1,25,575.6349206349206,0.6862443318514619,50.49047619047619,17421.353618754656,429,140,237,60,192,967.852978819703,200,2058.7329955544046,701,21,55,321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,11.29032258064516,0.8263875652374011,17.106741573033712,42410.39555305428,370,89,203,15,167,2356.1330862807936,104,2479.162695712204,2,5,62,95,2.5,69.27083333333333,0.160896065612464,6.219494047619048,7378.874417687084,80.0,21.75,44.5,6.5,35.5,409.9374676492824,28.25,482.688196837394,57.25,1.25,13.5,23.5,6,2.5,7378.874417687084,13.5,98.165872980394,1.25,10,277.0833333333333,0.6435842624498571,24.877976190476193,29515.497670748337,320,87,178,26,142,1639.7498705971298,113,1930.752787349576,229,5,54,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,17.164179104477608,2.157239659950425,33.9937106918239,219997.74267985,862,159,470,23,392,12222.096815547222,182,6471.718979851275,1,17,134,224,2.047619047619047,75.28891673628516,0.06057122583692701,3.8537069526976353,1314.8521751013702,36.857142857142854,13.190476190476188,20.285714285714285,5.333333333333333,16.571428571428573,73.04734306118722,18.52380952380953,181.71367751078446,119.38095238095238,0.8095238095238091,5.7142857142857135,19.52380952380953,13,2.047619047619047,1314.8521751013702,5.7142857142857135,118.03840142030629,0.8095238095238091,43,1581.0672514619882,1.271995742575482,80.92784600665034,27611.895677128774,774,277,426,112,348,1533.9942042849316,389,3815.9872277264735,2507,17,120,410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,22.09302325581395,1.4326736718240147,28.79457364341085,123759.68265093732,593,129,323,23,270,6875.5379250520755,152,4298.021015472046,1,23,86,164,2.636363636363636,54.74878656696839,0.07604944585689999,5.731484022393112,2251.8746592110692,46.72727272727273,14.727272727272727,25.45454545454545,6.636363636363638,21.272727272727273,125.10414773394828,21.363636363636363,228.14833757070213,77.72727272727273,2.090909090909091,6.363636363636362,33.36363636363637,8,2.636363636363636,2251.8746592110692,6.363636363636362,114.39656568081057,2.090909090909091,29,602.2366522366523,0.8365439044259021,63.046324246324254,24770.621251321758,514,162,280,73,234,1376.1456250734313,235,2509.6317132777235,855,23,70,367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,18.471337579617835,2.656067195075419,37.58231707317073,299463.4784789148,1058,164,587,21,471,16636.859915495268,185,7968.201585226258,1,19,157,257,2.5555555555555554,67.56467864923746,0.094304953188074,5.862319637535429,3924.5036211921806,53.72222222222222,14.388888888888891,30.16666666666667,5.666666666666668,23.555555555555557,218.0279789551212,20.055555555555557,282.9148595642248,109.38888888888887,1.0555555555555551,7.833333333333332,16.555555555555557,7,2.5555555555555554,3924.5036211921806,7.833333333333332,109.13782680243507,1.0555555555555551,46,1216.1642156862745,1.697489157385343,105.52175347563772,70641.06518145926,967,259,543,102,424,3924.5036211921806,361,5092.467472156047,1969,19,141,298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,18.125,2.6638361132581707,37.54545454545455,300044.81312062487,1060,165,590,21,470,16669.156284479162,186,7991.508339774514,1,19,160,263,2.5555555555555554,67.4871690129043,0.094500386621451,5.844644187003257,3931.7308664032507,53.83333333333334,14.444444444444445,30.33333333333333,5.611111111111112,23.5,218.4294925779584,20.055555555555557,283.5011598643541,110.38888888888887,1.0555555555555551,8.0,16.88888888888889,7,2.5555555555555554,3931.7308664032507,8.0,108.79046919872236,1.0555555555555551,46,1214.7690422322771,1.7010069591861192,105.20359536605862,70771.15559525852,969,260,546,101,423,3931.7308664032507,361,5103.020877558374,1987,19,144,304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,17.307692307692307,3.973297016361757,42.874418604651154,511058.3985603164,1511,215,838,22,673,28392.133253350912,237,11919.89104908527,1,29,208,346,2.25,62.50750788120125,0.083351247359553,5.529457752000321,3510.0275147842017,48.53571428571429,13.035714285714285,27.107142857142854,5.75,21.428571428571427,195.0015285991224,18.785714285714285,250.0537420786628,158.67857142857142,1.0357142857142851,6.5,16.464285714285715,6,2.25,3510.0275147842017,6.5,112.57153407299973,1.0357142857142851,63,1750.210220673635,2.333834926067507,154.824817056009,98280.77041395764,1359,365,759,161,600,5460.042800775426,526,7001.504778202559,4443,29,182,461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,18.076923076923077,4.0205419122889765,37.2,448692.47741144977,1480,260,806,24,674,24927.35985619166,284,12061.625736866928,1,32,260,423,2.5,67.51177248677249,0.055882221600409,4.659112526197629,1619.2499635964462,35.63333333333333,10.833333333333336,19.3,5.266666666666667,16.333333333333332,89.95833131091369,16.1,167.64666480122895,208.86666666666667,1.0666666666666658,5.766666666666668,15.366666666666667,12,2.5,1619.2499635964462,5.766666666666668,117.13249017604383,1.0666666666666658,75,2025.3531746031747,1.6764666480122772,139.77337578592886,48577.49890789339,1069,325,579,158,490,2698.7499393274106,483,5029.39994403687,6266,32,173,461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,18.51851851851852,2.9037426872225987,39.76436781609196,346396.4767740201,1144,174,629,22,515,19244.248709667783,196,8711.228061667798,1,20,162,274,2.7058823529411757,65.99341834635953,0.107275767344248,6.7941059341625225,4072.6715240206313,61.58823529411765,15.058823529411766,34.23529411764706,6.1764705882352935,27.35294117647059,226.25952911225727,21.235294117647054,321.82730203274673,116.23529411764706,1.176470588235294,8.529411764705884,19.352941176470583,6,2.7058823529411757,4072.6715240206313,8.529411764705884,107.61879485077101,1.176470588235294,46,1121.888111888112,1.823688044852224,115.49980088076286,69235.41590835073,1047,256,582,105,465,3846.411994908373,361,5471.064134556695,1976,20,145,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,14.457831325301207,2.9131877546606315,31.879629629629637,278614.03998045984,1107,216,626,22,481,15478.557776692214,238,8739.563263981894,1,31,166,299,1.958333333333333,57.28111946532999,0.06533799876770299,3.7696469744128733,1584.3269592073002,39.29166666666666,13.5,22.5,4.75,16.791666666666668,88.01816440040555,18.25,196.01399630311087,131.95833333333334,1.291666666666666,5.875,20.916666666666668,18,1.958333333333333,1584.3269592073002,5.875,116.96171108077186,1.291666666666666,47,1374.7468671679196,1.5681119704248767,90.47152738590898,38023.8470209752,943,324,540,114,403,2112.4359456097336,438,4704.335911274661,3167,31,141,502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
