aggregate_cyclomatic,aggregate_cyclomaticDensity,aggregate_halstead_bugs,aggregate_halstead_difficulty,aggregate_halstead_effort,aggregate_halstead_length,aggregate_halstead_operands_distinct,aggregate_halstead_operands_total,aggregate_halstead_operators_distinct,aggregate_halstead_operators_total,aggregate_halstead_time,aggregate_halstead_vocabulary,aggregate_halstead_volume,aggregate_line,aggregate_params,aggregate_sloc_logical,aggregate_sloc_physical,avg_function_cyclomatic,avg_function_cyclomaticDensity,avg_function_halstead_bugs,avg_function_halstead_difficulty,avg_function_halstead_effort,avg_function_halstead_length,avg_function_halstead_operands_distinct,avg_function_halstead_operands_total,avg_function_halstead_operators_distinct,avg_function_halstead_operators_total,avg_function_halstead_time,avg_function_halstead_vocabulary,avg_function_halstead_volume,avg_function_line,avg_function_params,avg_function_sloc_logical,avg_function_sloc_physical,file_count_dependencies,file_cyclomatic,file_effort,file_loc,file_maintainability,file_params,total_function_cyclomatic,total_function_cyclomaticDensity,total_function_halstead_bugs,total_function_halstead_difficulty,total_function_halstead_effort,total_function_halstead_length,total_function_halstead_operands_distinct,total_function_halstead_operands_total,total_function_halstead_operators_distinct,total_function_halstead_operators_total,total_function_halstead_time,total_function_halstead_vocabulary,total_function_halstead_volume,total_function_line,total_function_params,total_function_sloc_logical,total_function_sloc_physical,E001,E002,E003,E004,E005,E006,E007,E008,E009,E010,E011,E012,E013,E014,E015,E016,E017,E018,E019,E020,E021,E022,E023,E024,E025,E026,E027,E028,E029,E030,E031,E032,E033,E034,E035,E036,E039,E040,E041,E042,E043,E045,E046,E048,E049,E050,E052,E053,E054,E055,E056,E057,E058,E059,E060,E061,E062,E063,E064,E065,E066,W001,W002,W003,W004,W005,W006,W007,W008,W009,W010,W014,W016,W017,W018,W019,W020,W021,W022,W024,W025,W026,W027,W028,W030,W031,W032,W033,W034,W035,W036,W037,W038,W040,W042,W043,W044,W045,W046,W047,W048,W049,W050,W051,W052,W053,W054,W055,W056,W057,W058,W059,W060,W061,W062,W063,W064,W065,W066,W067,W068,W069,W070,W071,W072,W073,W074,W075,W076,W077,W078,W079,W080,W082,W083,W084,W085,W086,W087,W088,W089,W090,W093,W094,W095,W096,W097,W098,W101,W103,W104,W106,W107,W108,W109,W110,W112,W113,W114,W115,W116,W117,W118,W119,W120,W121,W122,W123,W124,W125,W126,W127,W128,W129,W130,W131,W132,W133,W134,W135,W136,W137,W138,W139,W140,W141,W142,W143,W144,W145,W146,W147,W148,BUGS
21,15.217391304347828,1.637127310610378,56.39156626506024,276960.51966187503,730,83,407,23,323,15386.695536770834,106,4911.381931831135,28,38,138,318,1.5428571428571431,73.90476190476191,0.028298055691427997,3.3942718890778565,561.9994702123989,20.485714285714284,7.2857142857142865,11.457142857142856,4.428571428571429,9.028571428571428,31.222192789577704,11.714285714285715,84.89416707428668,182.68571428571425,1.085714285714285,3.885714285714285,17.0,1,1.5428571428571431,561.9994702123989,3.885714285714285,127.25816006797669,1.085714285714285,54,2586.6666666666665,0.990431949199996,118.79951611772495,19669.98145743396,717,255,401,155,316,1092.7767476352196,410,2971.295847600034,6394,38,136,595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,25.0,0.030836997651175,2.8888888888888893,267.25397964352334,25,9,13,4,12,14.847443313529075,13,92.51099295352729,2,0,4,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1.0,267.25397964352334,4.0,129.4303892620371,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,14.814814814814813,1.604704678722203,55.957317073170735,269384.9055481767,717,82,399,23,318,14965.828086009817,105,4814.1140361666085,28,38,135,315,1.514285714285714,74.19047619047619,0.027697742055855,3.359118946782056,550.2149468946454,20.114285714285714,7.171428571428572,11.228571428571426,4.4,8.885714285714286,30.56749704970252,11.571428571428573,83.09322616756648,182.25714285714287,1.085714285714285,3.8,16.771428571428572,1,1.514285714285714,550.2149468946454,3.8,127.6962888036627,1.085714285714285,53,2596.6666666666665,0.9694209719549259,117.56916313737196,19257.52314131259,704,251,393,154,311,1069.8623967395881,405,2908.2629158648274,6379,38,133,587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
21,14.383561643835616,1.7046012618919488,57.93478260869565,296267.1106266551,743,92,410,26,333,16459.28392370306,118,5113.803785675847,28,38,146,333,1.5277777777777768,71.97751322751324,0.028615913862875007,3.520776969132233,700.2522766582974,20.222222222222218,6.75,11.194444444444445,4.25,9.027777777777779,38.9029042587943,11.0,85.84774158862679,186.63888888888889,1.0555555555555551,4.0,16.666666666666668,3,1.5277777777777768,700.2522766582974,4.0,126.03862699762692,1.0555555555555551,55,2591.190476190476,1.030172899063506,126.74797088876038,25209.08195969871,728,243,403,153,325,1400.5045533165949,396,3090.518697190565,6719,38,144,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,12.19512195121951,0.452712950100633,13.725490196078432,18641.121474731983,229,51,140,10,89,1035.6178597073324,61,1358.1388503019014,1,14,41,67,1.3,56.51190476190475,0.025117132018712997,2.16798011628894,248.48527617718122,19.5,8.5,12.2,3.1,7.3,13.804737565398955,11.6,75.35139605614131,29.6,1.4,3.4,8.7,2,1.3,248.48527617718122,3.4,132.25188233888468,1.4,13,565.1190476190476,0.251171320187133,21.6798011628894,2484.8527617718123,195,85,122,31,73,138.04737565398958,116,753.5139605614131,296,14,34,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
25,16.233766233766232,1.81651222664504,60.29787234042553,328595.4670411943,789,94,436,26,353,18255.303724510795,120,5449.53667993512,48,41,154,370,1.6052631578947372,73.71354522670313,0.028836111183425,3.596573820915926,730.2317980690317,20.36842105263158,6.7105263157894735,11.289473684210524,4.2894736842105265,9.078947368421053,40.568433226057316,11.0,86.508333550278,219.10526315789474,1.078947368421052,4.0,17.105263157894736,2,1.6052631578947372,730.2317980690317,4.0,125.88387708536754,1.078947368421052,61,2801.1147186147186,1.095772224970171,136.6698051948052,27748.80832662321,774,255,429,163,345,1541.6004625901776,418,3287.316674910564,8326,41,152,650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,18.939393939393934,1.729246726948788,59.72093023255814,309816.6694049643,765,86,428,24,337,17212.037189164686,110,5187.740180846365,1,40,132,5,1.6052631578947372,80.16231457020932,0.028015921619892997,3.3486284029912836,572.3694368670725,19.736842105263158,6.842105263157895,11.078947368421053,4.105263157894736,8.657894736842103,31.798302048170694,10.947368421052632,84.047764859683,2.552631578947368,1.052631578947368,3.421052631578947,1.236842105263158,2,1.6052631578947372,572.3694368670725,3.421052631578947,129.24971800987987,1.052631578947368,61,3046.167953667954,1.064605021555966,127.2478793136688,21750.03860094876,750,260,421,156,329,1208.3354778304865,416,3193.815064667954,97,40,130,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,16.455696202531644,1.8657867863183817,61.03157894736842,341615.7406444416,809,95,446,26,363,18978.652258024533,121,5597.360358955148,48,42,158,376,1.6,70.91170634920636,0.028065069959172004,3.5581165216362582,723.3615210633873,19.85,6.45,10.975,4.2,8.875,40.186751170188174,10.65,84.19520987751892,217.175,1.05,3.9,16.55,2,1.6,723.3615210633873,3.9,126.32710979246521,1.05,64,2836.468253968254,1.1226027983669022,142.32466086545034,28934.46084253549,794,258,439,168,355,1607.4700468075268,426,3367.808395100757,8687,42,156,662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
28,16.27906976744186,1.9626508716402271,63.905263157894744,376271.1613177205,851,95,467,26,384,20903.953406540033,121,5887.9526149206795,48,42,172,394,1.65,63.411706349206355,0.029564424332716006,3.7702296168743534,744.1438791702952,20.9,6.825,11.5,4.5,9.4,41.341326620571955,11.325,88.69327299815072,223.625,1.05,4.25,17.85,2,1.65,744.1438791702952,4.25,124.83089250496805,1.05,66,2536.468253968254,1.182576973308658,150.80918467497412,29765.75516681181,836,273,460,180,376,1653.6530648228782,453,3547.7309199260285,8945,42,170,714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,16.27906976744186,1.9626508716402271,63.905263157894744,376271.1613177205,851,95,467,26,384,20903.953406540033,121,5887.9526149206795,48,42,172,394,1.65,63.411706349206355,0.029564424332716006,3.7702296168743534,744.1438791702952,20.9,6.825,11.5,4.5,9.4,41.341326620571955,11.325,88.69327299815072,223.625,1.05,4.25,17.85,2,1.65,744.1438791702952,4.25,124.83089250496805,1.05,66,2536.468253968254,1.182576973308658,150.80918467497412,29765.75516681181,836,273,460,180,376,1653.6530648228782,453,3547.7309199260285,8945,42,170,714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
