aggregate_cyclomatic,aggregate_cyclomaticDensity,aggregate_halstead_bugs,aggregate_halstead_difficulty,aggregate_halstead_effort,aggregate_halstead_length,aggregate_halstead_operands_distinct,aggregate_halstead_operands_total,aggregate_halstead_operators_distinct,aggregate_halstead_operators_total,aggregate_halstead_time,aggregate_halstead_vocabulary,aggregate_halstead_volume,aggregate_line,aggregate_params,aggregate_sloc_logical,aggregate_sloc_physical,avg_function_cyclomatic,avg_function_cyclomaticDensity,avg_function_halstead_bugs,avg_function_halstead_difficulty,avg_function_halstead_effort,avg_function_halstead_length,avg_function_halstead_operands_distinct,avg_function_halstead_operands_total,avg_function_halstead_operators_distinct,avg_function_halstead_operators_total,avg_function_halstead_time,avg_function_halstead_vocabulary,avg_function_halstead_volume,avg_function_line,avg_function_params,avg_function_sloc_logical,avg_function_sloc_physical,file_count_dependencies,file_cyclomatic,file_effort,file_loc,file_maintainability,file_params,total_function_cyclomatic,total_function_cyclomaticDensity,total_function_halstead_bugs,total_function_halstead_difficulty,total_function_halstead_effort,total_function_halstead_length,total_function_halstead_operands_distinct,total_function_halstead_operands_total,total_function_halstead_operators_distinct,total_function_halstead_operators_total,total_function_halstead_time,total_function_halstead_vocabulary,total_function_halstead_volume,total_function_line,total_function_params,total_function_sloc_logical,total_function_sloc_physical,E001,E002,E003,E004,E005,E006,E007,E008,E009,E010,E011,E012,E013,E014,E015,E016,E017,E018,E019,E020,E021,E022,E023,E024,E025,E026,E027,E028,E029,E030,E031,E032,E033,E034,E035,E036,E039,E040,E041,E042,E043,E045,E046,E048,E049,E050,E052,E053,E054,E055,E056,E057,E058,E059,E060,E061,E062,E063,E064,E065,E066,W001,W002,W003,W004,W005,W006,W007,W008,W009,W010,W014,W016,W017,W018,W019,W020,W021,W022,W024,W025,W026,W027,W028,W030,W031,W032,W033,W034,W035,W036,W037,W038,W040,W042,W043,W044,W045,W046,W047,W048,W049,W050,W051,W052,W053,W054,W055,W056,W057,W058,W059,W060,W061,W062,W063,W064,W065,W066,W067,W068,W069,W070,W071,W072,W073,W074,W075,W076,W077,W078,W079,W080,W082,W083,W084,W085,W086,W087,W088,W089,W090,W093,W094,W095,W096,W097,W098,W101,W103,W104,W106,W107,W108,W109,W110,W112,W113,W114,W115,W116,W117,W118,W119,W120,W121,W122,W123,W124,W125,W126,W127,W128,W129,W130,W131,W132,W133,W134,W135,W136,W137,W138,W139,W140,W141,W142,W143,W144,W145,W146,W147,W148,BUGS
11,7.971014492753622,2.2727571805136155,53.40677966101695,364141.92588805454,955,118,548,23,407,20230.10699378081,141,6818.271541540848,1,44,138,236,1.5,39.95833333333332,0.042952408800169005,5.002530802530802,1056.7575627331178,29.9,10.85,18.45,5.65,11.45,58.70875348517319,16.5,128.85722640051085,94.55,2.2,5.75,8.75,2,1.5,1056.7575627331178,5.75,118.75638013884505,2.2,30,799.1666666666664,0.8590481760033951,100.05061605061606,21135.151254662356,598,217,369,113,229,1174.1750697034638,330,2577.144528010217,1891,44,115,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
14,21.875,0.72910665738802,28.983050847457623,63395.205972890624,348,59,180,19,168,3521.9558873828123,78,2187.3199721640626,1,7,64,92,2.3,45.79545454545454,0.040244563430448,4.456144688644689,847.9756517611497,27.8,10.5,14.6,6.3,13.2,47.109758431174996,16.8,120.73369029134541,48.2,0.7000000000000001,5.5,21.8,3,2.3,847.9756517611497,5.5,120.1309582313706,0.7000000000000001,23,457.9545454545454,0.4024456343044801,44.56144688644689,8479.756517611497,278,105,146,63,132,471.0975843117498,168,1207.336902913454,482,7,55,218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,18.39080459770115,1.000808004335747,35.71232876712329,107223.55345082033,457,73,237,22,220,5956.864080601128,95,3002.424013007243,1,11,87,127,1.875,61.97182158119657,0.031072883755101,4.335243055555555,808.0733839097562,22.0625,7.125,11.625,5.4375,10.4375,44.892965772764214,12.5625,93.21865126530494,73.875,0.6875,4.5,11.0625,4,1.875,808.0733839097562,4.5,123.5936533444062,0.6875,30,991.5491452991452,0.49716614008161897,69.36388888888888,12929.1741425561,353,114,186,87,167,718.2874523642274,201,1491.498420244879,1182,11,72,177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,20.0,1.253912859470613,37.52941176470589,141175.83606039727,558,85,290,22,268,7843.102003355404,107,3761.73857841184,1,15,105,144,2.0,66.95480266117386,0.033049977438957004,4.564160401002506,913.7231678752693,23.578947368421048,7.157894736842105,12.421052631578947,5.2631578947368425,11.157894736842103,50.76239821529274,12.421052631578947,99.14993231687494,79.6842105263158,0.7894736842105261,4.684210526315789,10.736842105263158,5,2.0,913.7231678752693,4.684210526315789,122.50863387270351,0.7894736842105261,38,1272.1412505623034,0.627949571340198,86.7190476190476,17360.740189630116,448,136,236,100,212,964.485566090562,236,1883.8487140206241,1514,15,89,204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,14.715719063545153,5.077914273746887,79.85046728971963,1216421.4828474787,1918,214,1068,32,850,67578.97126930437,246,15233.74282124066,1,69,299,472,2.235294117647059,44.165361055407594,0.07110380249589901,5.905950799808933,3321.201718335177,42.8235294117647,13.117647058823529,24.588235294117645,6.294117647058822,18.235294117647054,184.51120657417647,19.41176470588235,213.31140748770116,219.08823529411762,2.029411764705882,7.735294117647059,12.147058823529413,6,2.235294117647059,3321.201718335177,7.735294117647059,109.9434991274791,2.029411764705882,76,1501.622275883858,2.4175292848605956,200.8023271935037,112920.858423396,1456,446,836,214,620,6273.381023522,660,7252.58785458184,7449,69,263,413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,14.237288135593221,5.011123106446721,80.22748815165876,1206089.4589468737,1897,211,1058,32,839,67004.96994149298,243,15033.369319340169,1,69,295,459,2.176470588235294,44.11097703764953,0.070092853944549,5.886769214131182,3191.8048246454327,42.382352941176464,13.088235294117649,24.382352941176467,6.294117647058822,18.0,177.32249025807957,19.38235294117647,210.2785618336484,212.08823529411762,2.029411764705882,7.647058823529411,11.794117647058822,5,2.176470588235294,3191.8048246454327,7.647058823529411,110.27139703009146,2.029411764705882,74,1499.7732192800845,2.383157034114666,200.15015328046024,108521.36403794473,1441,445,829,214,612,6028.9646687747045,659,7149.471102344045,7211,69,260,401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,14.381270903010032,5.093799302757566,80.14953271028037,1224796.901507913,1924,214,1072,32,852,68044.27230599515,246,15281.397908272698,1,69,299,466,2.2058823529411757,44.179834011877354,0.07125590050414099,5.932780800583947,3291.785080364497,43.0,13.147058823529413,24.705882352941174,6.294117647058822,18.294117647058822,182.87694890913863,19.44117647058824,213.76770151242644,213.61764705882354,2.029411764705882,7.735294117647059,11.970588235294118,6,2.2058823529411757,3291.785080364497,7.735294117647059,109.97697219416399,2.029411764705882,75,1502.1143564038302,2.422700617140817,201.71454721985413,111920.6927323929,1462,447,840,214,622,6217.8162629107155,661,7268.101851422499,7263,69,263,407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2.7027027027027017,0.7584385344093779,17.545454545454547,39921.44649300272,362,66,193,12,169,2217.8581385001507,78,2275.315603228134,1,8,37,119,1.0,45.61111111111111,0.047971880212048006,2.6133333333333333,780.7765813444902,31.8,8.2,16.9,2.9,14.9,43.37647674136058,11.1,143.91564063614715,48.3,0.8,2.8,19.2,3,1.0,780.7765813444902,2.8,131.54197691975585,0.8,10,456.11111111111114,0.4797188021204871,26.13333333333333,7807.765813444904,318,82,169,29,149,433.76476741360574,111,1439.1564063614715,483,8,28,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,6.666666666666668,0.236165766830342,5.214285714285714,3694.307352560359,122,49,73,7,49,205.23929736446442,56,708.4973004910277,1,3,15,41,1.0,40.0,0.03980653807675601,2.397435897435897,319.97674362238087,27.66666666666667,14.333333333333336,17.666666666666668,3.666666666666666,10.0,17.77648575679894,18.0,119.41961423027209,19.0,1.0,3.0,20.0,5,1.0,319.97674362238087,3.0,133.4750716795301,1.0,3,120.0,0.11941961423027002,7.1923076923076925,959.9302308671428,83,43,53,11,30,53.32945727039682,54,358.2588426908162,57,3,9,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,18.421052631578945,1.4100384009951918,43.4593023255814,183837.8554785884,625,86,325,23,300,10213.21419325491,109,4230.115202985578,1,15,114,157,1.863636363636363,72.92595068330363,0.032143772187814994,4.331973140495868,936.1179163827201,23.0,6.954545454545454,12.090909090909092,5.0,10.909090909090908,52.00655091015109,11.954545454545455,96.43131656344777,85.86363636363636,0.6818181818181811,4.409090909090909,10.181818181818182,5,1.863636363636363,936.1179163827201,4.409090909090909,123.42263233084215,0.6818181818181811,41,1604.3709150326795,0.7071629881319399,95.30340909090908,20594.59416041984,506,153,266,110,240,1144.144120023324,263,2121.4889643958504,1889,15,97,224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
