aggregate_cyclomatic,aggregate_cyclomaticDensity,aggregate_halstead_bugs,aggregate_halstead_difficulty,aggregate_halstead_effort,aggregate_halstead_length,aggregate_halstead_operands_distinct,aggregate_halstead_operands_total,aggregate_halstead_operators_distinct,aggregate_halstead_operators_total,aggregate_halstead_time,aggregate_halstead_vocabulary,aggregate_halstead_volume,aggregate_line,aggregate_params,aggregate_sloc_logical,aggregate_sloc_physical,avg_function_cyclomatic,avg_function_cyclomaticDensity,avg_function_halstead_bugs,avg_function_halstead_difficulty,avg_function_halstead_effort,avg_function_halstead_length,avg_function_halstead_operands_distinct,avg_function_halstead_operands_total,avg_function_halstead_operators_distinct,avg_function_halstead_operators_total,avg_function_halstead_time,avg_function_halstead_vocabulary,avg_function_halstead_volume,avg_function_line,avg_function_params,avg_function_sloc_logical,avg_function_sloc_physical,file_count_dependencies,file_cyclomatic,file_effort,file_loc,file_maintainability,file_params,total_function_cyclomatic,total_function_cyclomaticDensity,total_function_halstead_bugs,total_function_halstead_difficulty,total_function_halstead_effort,total_function_halstead_length,total_function_halstead_operands_distinct,total_function_halstead_operands_total,total_function_halstead_operators_distinct,total_function_halstead_operators_total,total_function_halstead_time,total_function_halstead_vocabulary,total_function_halstead_volume,total_function_line,total_function_params,total_function_sloc_logical,total_function_sloc_physical,E001,E002,E003,E004,E005,E006,E007,E008,E009,E010,E011,E012,E013,E014,E015,E016,E017,E018,E019,E020,E021,E022,E023,E024,E025,E026,E027,E028,E029,E030,E031,E032,E033,E034,E035,E036,E039,E040,E041,E042,E043,E045,E046,E048,E049,E050,E052,E053,E054,E055,E056,E057,E058,E059,E060,E061,E062,E063,E064,E065,E066,W001,W002,W003,W004,W005,W006,W007,W008,W009,W010,W014,W016,W017,W018,W019,W020,W021,W022,W024,W025,W026,W027,W028,W030,W031,W032,W033,W034,W035,W036,W037,W038,W040,W042,W043,W044,W045,W046,W047,W048,W049,W050,W051,W052,W053,W054,W055,W056,W057,W058,W059,W060,W061,W062,W063,W064,W065,W066,W067,W068,W069,W070,W071,W072,W073,W074,W075,W076,W077,W078,W079,W080,W082,W083,W084,W085,W086,W087,W088,W089,W090,W093,W094,W095,W096,W097,W098,W101,W103,W104,W106,W107,W108,W109,W110,W112,W113,W114,W115,W116,W117,W118,W119,W120,W121,W122,W123,W124,W125,W126,W127,W128,W129,W130,W131,W132,W133,W134,W135,W136,W137,W138,W139,W140,W141,W142,W143,W144,W145,W146,W147,W148,BUGS
4,11.764705882352938,0.431603026600372,17.7,22918.12071247978,215,50,118,15,97,1273.228928471099,65,1294.8090798011176,1,8,34,45,1.4,53.452380952380935,0.052780440482681996,5.5856351236146615,1508.9653567899786,34.6,11.2,19.6,6.4,15.0,83.83140871055437,17.6,158.34132144804772,17.4,1.6,5.4,8.6,2,1.4,1508.9653567899786,5.4,118.57135444508093,1.6,7,267.2619047619047,0.263902202413411,27.92817561807331,7544.826783949892,173,56,98,32,75,419.1570435527718,88,791.7066072402387,87,8,27,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,20.0,0.4004777548744941,14.3,17180.49568411581,201,50,110,13,91,954.4719824508785,63,1201.4332646234832,2,7,35,54,2.2,70.0,0.038044094509276996,3.702564102564102,760.1003847913722,25.8,8.6,14.6,4.2,11.2,42.22779915507623,12.8,114.13228352783274,27.2,1.4,4.6,13.0,5,2.2,760.1003847913722,4.6,123.41014194694729,1.4,11,350.0,0.190220472546386,18.512820512820515,3800.501923956861,129,43,73,21,56,211.13899577538118,64,570.6614176391637,136,7,23,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6,15.384615384615385,0.478501082447623,18.055555555555557,25918.8086325796,235,54,130,15,105,1439.933812921089,69,1435.5032473428698,1,12,39,51,1.666666666666666,54.79797979797979,0.045540452095069996,5.559457939721098,1117.9983313226164,31.16666666666667,10.666666666666666,17.833333333333332,6.5,13.333333333333336,62.11101840681203,17.166666666666668,136.62135628521352,22.16666666666667,2.0,5.166666666666667,10.666666666666666,3,1.666666666666666,1117.9983313226164,5.166666666666667,120.27243134420814,2.0,10,328.78787878787875,0.27324271257042604,33.35674763832659,6707.989987935698,187,64,107,39,80,372.6661104408722,103,819.7281377112813,133,12,31,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,4.166666666666666,0.406523816174623,9.465909090909092,11544.352461595283,215,44,119,7,96,641.3529145330714,51,1219.5714485238714,1,4,24,31,1.0,28.666666666666664,0.054462788877297004,2.74625,462.4586127443761,38.4,13.8,21.4,4.0,17.0,25.692145152465343,17.8,163.38836663189383,13.4,0.8,4.0,12.6,3,1.0,462.4586127443761,4.0,127.55500618075105,0.8,5,143.33333333333331,0.27231394438648704,13.73125,2312.293063721881,192,69,107,20,85,128.46072576232672,89,816.9418331594693,67,4,20,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4,23.529411764705877,0.18094737505048,12.32,6687.814981865777,105,25,56,11,49,371.54527677032087,36,542.8421251514428,2,1,17,27,1.0,100.0,0.00238997500048,0.625,4.377443751081735,4.0,2.5,3.0,1.0,1.0,0.24319131950454,3.5,7.169925001442312,24.0,0.5,1.0,3.0,2,1.0,4.377443751081735,1.0,165.9504899204453,0.5,2,200.0,0.00477995000096,1.25,8.75488750216347,8,5,6,2,2,0.48638263900908096,7,14.339850002884624,48,1,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,20.0,0.35491946397816404,11.34375,12078.353008506909,181,48,99,11,82,671.0196115837173,59,1064.7583919344934,1,7,30,44,2.666666666666666,39.09090909090909,0.06563790787181001,5.545454545454546,1168.8187634968242,43.66666666666666,14.666666666666664,24.66666666666667,6.333333333333332,19.0,64.93437574982357,21.0,196.9137236154327,20.666666666666668,2.333333333333333,7.333333333333332,20.666666666666668,6,2.666666666666666,1168.8187634968242,7.333333333333332,114.33901931811808,2.333333333333333,8,117.27272727272728,0.19691372361543105,16.636363636363637,3506.456290490473,131,44,74,19,57,194.80312724947072,63,590.7411708462981,62,7,22,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,15.909090909090908,0.5502123176604691,18.375,30330.454011033373,265,60,147,15,118,1685.0252228351874,75,1650.6369529814083,1,11,44,58,1.833333333333333,54.098679098679106,0.053019904178702996,5.830134158926729,1334.3564657068234,35.166666666666664,11.833333333333336,20.166666666666668,6.833333333333332,15.0,74.13091476149019,18.666666666666668,159.05971253611244,24.5,1.833333333333333,5.833333333333332,12.333333333333336,4,1.833333333333333,1334.3564657068234,5.833333333333332,117.67943450047864,1.833333333333333,11,324.5920745920746,0.318119425072223,34.98080495356037,8006.138794240941,211,71,121,41,90,444.7854885689412,112,954.3582752166748,147,11,35,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,24.0,0.6621690158256259,17.40540540540541,34575.96050203003,306,74,161,16,145,1920.886694557224,90,1986.5070474768804,1,0,50,82,12.0,27.27272727272727,0.572699783593911,16.363636363636363,28114.353012792002,271.0,66.0,144.0,15.0,127.0,1561.9085007106669,81.0,1718.0993507817334,6.0,0.0,44.0,75.0,4,12.0,28114.353012792002,44.0,74.08999796272184,0.0,12,27.27272727272727,0.572699783593911,16.363636363636363,28114.353012792002,271,66,144,15,127,1561.9085007106669,81,1718.0993507817334,6,0,44,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2.0,0.6892493235848131,9.559701492537314,19767.05336221223,333,67,183,7,150,1098.1696312340127,74,2067.7479707544408,1,0,50,63,1.0,41.62878787878788,0.038840597968401,2.112654958677685,341.88950308156376,28.54545454545455,11.0,15.727272727272727,3.181818181818181,12.818181818181818,18.993861282309094,14.181818181818182,116.52179390520557,22.363636363636363,0.0,4.272727272727272,10.636363636363637,2,1.0,341.88950308156376,4.272727272727272,127.51956469860184,0.0,11,457.9166666666666,0.427246577652414,23.239204545454545,3760.784533897201,314,121,173,35,141,208.93247410540005,156,1281.7397329572616,246,0,47,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,31.42857142857143,0.484609606904401,16.944444444444443,24634.321684307077,238,54,122,15,116,1368.5734269059485,69,1453.8288207132045,1,0,35,54,11.0,37.93103448275862,0.39969959696950896,15.978260869565215,19159.51328951672,203.0,46.0,105.0,14.0,98.0,1064.417404973151,60.0,1199.0987909085293,6.0,0.0,29.0,47.0,4,11.0,19159.51328951672,29.0,82.17519474266106,0.0,11,37.93103448275862,0.39969959696950896,15.978260869565215,19159.51328951672,203,46,105,14,98,1064.417404973151,60,1199.0987909085293,6,0,29,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
