aggregate_cyclomatic,aggregate_cyclomaticDensity,aggregate_halstead_bugs,aggregate_halstead_difficulty,aggregate_halstead_effort,aggregate_halstead_length,aggregate_halstead_operands_distinct,aggregate_halstead_operands_total,aggregate_halstead_operators_distinct,aggregate_halstead_operators_total,aggregate_halstead_time,aggregate_halstead_vocabulary,aggregate_halstead_volume,aggregate_line,aggregate_params,aggregate_sloc_logical,aggregate_sloc_physical,avg_function_cyclomatic,avg_function_cyclomaticDensity,avg_function_halstead_bugs,avg_function_halstead_difficulty,avg_function_halstead_effort,avg_function_halstead_length,avg_function_halstead_operands_distinct,avg_function_halstead_operands_total,avg_function_halstead_operators_distinct,avg_function_halstead_operators_total,avg_function_halstead_time,avg_function_halstead_vocabulary,avg_function_halstead_volume,avg_function_line,avg_function_params,avg_function_sloc_logical,avg_function_sloc_physical,file_count_dependencies,file_cyclomatic,file_effort,file_loc,file_maintainability,file_params,total_function_cyclomatic,total_function_cyclomaticDensity,total_function_halstead_bugs,total_function_halstead_difficulty,total_function_halstead_effort,total_function_halstead_length,total_function_halstead_operands_distinct,total_function_halstead_operands_total,total_function_halstead_operators_distinct,total_function_halstead_operators_total,total_function_halstead_time,total_function_halstead_vocabulary,total_function_halstead_volume,total_function_line,total_function_params,total_function_sloc_logical,total_function_sloc_physical,E001,E002,E003,E004,E005,E006,E007,E008,E009,E010,E011,E012,E013,E014,E015,E016,E017,E018,E019,E020,E021,E022,E023,E024,E025,E026,E027,E028,E029,E030,E031,E032,E033,E034,E035,E036,E039,E040,E041,E042,E043,E045,E046,E048,E049,E050,E052,E053,E054,E055,E056,E057,E058,E059,E060,E061,E062,E063,E064,E065,E066,W001,W002,W003,W004,W005,W006,W007,W008,W009,W010,W014,W016,W017,W018,W019,W020,W021,W022,W024,W025,W026,W027,W028,W030,W031,W032,W033,W034,W035,W036,W037,W038,W040,W042,W043,W044,W045,W046,W047,W048,W049,W050,W051,W052,W053,W054,W055,W056,W057,W058,W059,W060,W061,W062,W063,W064,W065,W066,W067,W068,W069,W070,W071,W072,W073,W074,W075,W076,W077,W078,W079,W080,W082,W083,W084,W085,W086,W087,W088,W089,W090,W093,W094,W095,W096,W097,W098,W101,W103,W104,W106,W107,W108,W109,W110,W112,W113,W114,W115,W116,W117,W118,W119,W120,W121,W122,W123,W124,W125,W126,W127,W128,W129,W130,W131,W132,W133,W134,W135,W136,W137,W138,W139,W140,W141,W142,W143,W144,W145,W146,W147,W148,BUGS
4,15.384615384615385,0.327651133375641,17.82857142857143,17524.65490512001,176,35,96,13,80,973.5919391733337,48,982.9534001269237,1,4,26,47,2.0,28.809523809523807,0.077794288737698,9.322595704948645,2622.3272786514112,52.33333333333334,12.333333333333336,28.66666666666667,7.666666666666668,23.66666666666667,145.68484881396728,20.0,233.38286621309703,14.333333333333336,1.333333333333333,7.666666666666668,28.66666666666667,3,2.0,2622.3272786514112,7.666666666666668,110.92147315629772,1.333333333333333,6,86.42857142857143,0.233382866213095,27.967787114845933,7866.981835954233,157,37,86,23,71,437.0545464419018,60,700.1485986392911,43,4,23,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,10.0,0.28740288399322195,12.615384615384615,10877.093763435805,152,39,82,12,70,604.2829868575448,51,862.2086519796674,1,5,20,34,1.25,60.79545454545455,0.049555124054709014,3.8273809523809517,1008.2737128662095,33.25,10.0,18.0,4.5,15.25,56.015206270344976,14.5,148.6653721641301,11.25,1.25,4.25,17.5,2,1.25,1008.2737128662095,4.25,123.85588672271976,1.25,5,243.1818181818182,0.19822049621883905,15.309523809523812,4033.094851464838,133,40,72,18,61,224.0608250813799,58,594.6614886565202,45,5,17,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4,13.79310344827586,0.450892648798116,20.666666666666668,27955.34422548325,229,45,124,15,105,1553.0746791935142,60,1352.6779463943508,3,9,29,47,1.4285714285714284,67.46031746031746,0.037699318992051006,4.0357469911041335,728.8795925737235,27.57142857142857,9.0,15.0,5.142857142857143,12.571428571428573,40.493310698540185,14.142857142857142,113.09795697615624,25.142857142857146,1.2857142857142851,3.1428571428571432,9.428571428571429,3,1.4285714285714284,728.8795925737235,3.1428571428571432,129.82386219071603,1.2857142857142851,10,472.22222222222223,0.263895232944362,28.25022893772893,5102.157148016065,193,63,105,36,88,283.4531748897813,99,791.6856988330935,176,9,22,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9,23.07692307692308,0.435133565151436,25.13513513513513,32811.422885743465,229,37,124,15,105,1822.8568269857485,52,1305.4006954543104,3,11,39,62,2.1428571428571432,63.33333333333333,0.038083367779176,5.920634920634919,1050.551360172421,27.714285714285715,7.7142857142857135,15.142857142857142,6.285714285714287,12.571428571428573,58.36396445402338,14.0,114.2501033375302,28.857142857142854,1.5714285714285712,4.571428571428571,10.857142857142858,3,2.1428571428571432,1050.551360172421,4.571428571428571,122.41034977428619,1.5714285714285712,15,443.33333333333326,0.26658357445423403,41.444444444444436,7353.859521206947,194,54,106,44,88,408.5477511781637,98,799.7507233627114,202,11,32,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,22.222222222222218,0.5680000000000001,32.08888888888889,54679.46666666667,284,45,152,19,132,3037.748148148148,64,1704.0,3,11,54,84,2.5714285714285707,50.201465201465204,0.049997004087557,7.904761904761903,1658.9151125081312,34.857142857142854,9.0,18.714285714285715,7.571428571428571,16.142857142857142,92.16195069489616,16.571428571428573,149.99101226267382,38.0,1.5714285714285712,6.571428571428571,13.857142857142858,4,2.5714285714285707,1658.9151125081312,6.571428571428571,114.9269242276714,1.5714285714285712,18,351.41025641025635,0.34997902861290303,55.33333333333333,11612.405787556916,244,63,131,53,113,645.133654864273,116,1049.9370858387165,266,11,46,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.91743119266055,1.310179531629603,24.9609375,98109.92820835744,635,64,355,9,280,5450.5515671309695,73,3930.538594888811,1,10,109,155,1.0,33.969652031935766,0.051590501840547996,3.037283032871268,735.204540966771,35.470588235294116,12.294117647058822,19.88235294117647,3.9411764705882346,15.588235294117649,40.844696720376156,16.235294117647058,154.7715055216467,71.11764705882355,0.5882352941176471,6.0588235294117645,29.0,5,1.0,735.204540966771,6.0588235294117645,119.24293784784551,0.5882352941176471,17,577.484084542908,0.8770385312893221,51.63381155881155,12498.477196435108,603,209,338,67,265,694.3598442463948,276,2631.1155938679944,1209,10,103,493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,23.40425531914893,0.537862400038281,32.25581395348837,52047.5685246346,271,43,146,19,125,2891.531584701922,62,1613.5872001148434,3,11,47,75,2.4285714285714284,54.404761904761905,0.046457135247088006,7.704761904761906,1449.5682644022352,33.0,8.571428571428571,17.857142857142858,7.428571428571429,15.142857142857142,80.5315702445686,16.0,139.3714057412663,35.0,1.5714285714285712,5.571428571428571,12.571428571428573,4,2.4285714285714284,1449.5682644022352,5.571428571428571,118.07571404756986,1.5714285714285712,17,380.83333333333326,0.32519994672961805,53.93333333333334,10146.977850815649,231,60,125,52,106,563.7209917119803,112,975.5998401888639,245,11,39,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
17,24.285714285714285,0.78483115500248,38.111111111111114,89732.36205528367,378,54,196,21,182,4985.131225293537,75,2354.493465007443,3,12,70,104,3.0,50.90544871794872,0.05706816551870901,8.996446078431372,1947.7713631740505,39.75,9.25,20.75,7.875,19.0,108.20952017633616,17.125,171.20449655612882,48.875,1.5,7.375,14.625,6,3.0,1947.7713631740505,7.375,112.47357697064864,1.5,24,407.2435897435898,0.456545324149674,71.97156862745098,15582.170905392404,318,74,166,63,152,865.6761614106892,137,1369.6359724490305,391,12,59,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,25.0,0.7441194014600659,39.69,88602.29713185012,363,50,189,21,174,4922.349840658339,71,2232.3582043802,3,12,68,102,3.0,50.90544871794872,0.056738974189018014,9.020572916666667,1947.1585127319868,39.625,9.125,20.625,7.875,19.0,108.17547292955484,17.0,170.21692256705566,46.875,1.5,7.375,14.625,5,3.0,1947.1585127319868,7.375,112.4746532152004,1.5,24,407.2435897435898,0.4539117935121461,72.16458333333334,15577.268101855894,317,73,165,63,152,865.4037834364387,136,1361.7353805364453,375,12,59,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
19,23.456790123456788,0.9614086404206552,38.8828125,112146.81570406881,450,64,237,21,213,6230.378650226045,85,2884.225921261966,3,17,81,118,2.5,57.200854700854705,0.043972053055291005,6.7432132682132675,1237.6705359126538,31.5,8.333333333333334,16.75,6.916666666666668,14.75,68.75947421736966,15.25,131.91615916587455,54.83333333333334,1.416666666666666,5.666666666666668,13.416666666666664,7,2.5,1237.6705359126538,5.666666666666668,118.33494291660871,1.416666666666666,30,686.4102564102564,0.5276646366634931,80.91855921855922,14852.046430951848,378,100,201,83,177,825.1136906084358,183,1582.9939099904943,658,17,68,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
