aggregate_cyclomatic,aggregate_cyclomaticDensity,aggregate_halstead_bugs,aggregate_halstead_difficulty,aggregate_halstead_effort,aggregate_halstead_length,aggregate_halstead_operands_distinct,aggregate_halstead_operands_total,aggregate_halstead_operators_distinct,aggregate_halstead_operators_total,aggregate_halstead_time,aggregate_halstead_vocabulary,aggregate_halstead_volume,aggregate_line,aggregate_params,aggregate_sloc_logical,aggregate_sloc_physical,avg_function_cyclomatic,avg_function_cyclomaticDensity,avg_function_halstead_bugs,avg_function_halstead_difficulty,avg_function_halstead_effort,avg_function_halstead_length,avg_function_halstead_operands_distinct,avg_function_halstead_operands_total,avg_function_halstead_operators_distinct,avg_function_halstead_operators_total,avg_function_halstead_time,avg_function_halstead_vocabulary,avg_function_halstead_volume,avg_function_line,avg_function_params,avg_function_sloc_logical,avg_function_sloc_physical,file_count_dependencies,file_cyclomatic,file_effort,file_loc,file_maintainability,file_params,total_function_cyclomatic,total_function_cyclomaticDensity,total_function_halstead_bugs,total_function_halstead_difficulty,total_function_halstead_effort,total_function_halstead_length,total_function_halstead_operands_distinct,total_function_halstead_operands_total,total_function_halstead_operators_distinct,total_function_halstead_operators_total,total_function_halstead_time,total_function_halstead_vocabulary,total_function_halstead_volume,total_function_line,total_function_params,total_function_sloc_logical,total_function_sloc_physical,E001,E002,E003,E004,E005,E006,E007,E008,E009,E010,E011,E012,E013,E014,E015,E016,E017,E018,E019,E020,E021,E022,E023,E024,E025,E026,E027,E028,E029,E030,E031,E032,E033,E034,E035,E036,E039,E040,E041,E042,E043,E045,E046,E048,E049,E050,E052,E053,E054,E055,E056,E057,E058,E059,E060,E061,E062,E063,E064,E065,E066,W001,W002,W003,W004,W005,W006,W007,W008,W009,W010,W014,W016,W017,W018,W019,W020,W021,W022,W024,W025,W026,W027,W028,W030,W031,W032,W033,W034,W035,W036,W037,W038,W040,W042,W043,W044,W045,W046,W047,W048,W049,W050,W051,W052,W053,W054,W055,W056,W057,W058,W059,W060,W061,W062,W063,W064,W065,W066,W067,W068,W069,W070,W071,W072,W073,W074,W075,W076,W077,W078,W079,W080,W082,W083,W084,W085,W086,W087,W088,W089,W090,W093,W094,W095,W096,W097,W098,W101,W103,W104,W106,W107,W108,W109,W110,W112,W113,W114,W115,W116,W117,W118,W119,W120,W121,W122,W123,W124,W125,W126,W127,W128,W129,W130,W131,W132,W133,W134,W135,W136,W137,W138,W139,W140,W141,W142,W143,W144,W145,W146,W147,W148,BUGS
1,4.166666666666666,0.30567958118155103,9.236111111111109,8469.871728572156,169,36,95,7,74,470.5484293651198,43,917.0387435446544,1,1,24,34,1.0,5.0,0.247175311848564,5.793103448275862,4295.736454195738,147.0,29.0,84.0,4.0,63.0,238.65202523309645,33.0,741.5259355456926,5.0,1.0,20.0,29.0,2,1.0,4295.736454195738,20.0,93.85954342511309,1.0,1,5.0,0.247175311848564,5.793103448275862,4295.736454195738,147,29,84,4,63,238.65202523309645,33,741.5259355456926,5,1,20,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3.571428571428571,0.30563709490182106,10.421052631578947,9555.180756404308,166,38,99,8,67,530.8433753557949,46,916.911284705464,1,1,28,34,1.0,4.166666666666666,0.24815640006923,7.096774193548387,5283.329807925563,144.0,31.0,88.0,5.0,56.0,293.51832266253126,36.0,744.4692002076929,5.0,1.0,24.0,29.0,2,1.0,5283.329807925563,24.0,90.19822151244648,1.0,1,4.166666666666666,0.24815640006923,7.096774193548387,5283.329807925563,144,31,88,5,56,293.51832266253126,36,744.4692002076929,5,1,24,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
14,17.721518987341767,1.2449242368220779,26.37362637362637,98499.50005625236,554,91,300,16,254,5472.1944475695755,107,3734.772710466235,10,6,79,127,2.8571428571428568,30.514652014652015,0.134924830613564,6.4488741140964665,3517.4331547197194,78.28571428571429,21.571428571428577,42.42857142857143,6.857142857142858,35.857142857142854,195.4129530399845,28.42857142857143,404.77449184069604,76.42857142857143,0.8571428571428571,11.142857142857142,45.57142857142857,2,2.8571428571428568,3517.4331547197194,11.142857142857142,103.77763752839277,0.8571428571428571,20,213.6025641025641,0.944473814294953,45.14211879867526,24622.03208303804,548,151,297,48,251,1367.8906712798914,199,2833.421442884872,535,6,78,319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2.5,0.365190707037061,6.809090909090909,7459.8501701116165,184,55,107,7,77,414.43612056175635,62,1095.5721211111852,9,1,40,84,1.0,2.564102564102564,0.34757353904423505,4.90566037735849,5115.233216122717,178.0,53.0,104.0,5.0,74.0,284.1796231179287,58.0,1042.7206171327077,9.0,1.0,39.0,84.0,0,1.0,5115.233216122717,39.0,82.44357564281465,1.0,1,2.564102564102564,0.34757353904423505,4.90566037735849,5115.233216122717,178,53,104,5,74,284.1796231179287,58,1042.7206171327077,9,1,39,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9,15.254237288135593,0.8741573021116391,21.233766233766232,55684.95541373497,402,77,218,15,184,3093.6086340963866,92,2622.4719063349194,10,3,59,91,3.0,29.365079365079364,0.186548228264218,6.906513409961686,6383.794055238833,99.0,26.75,53.75,7.5,45.25,354.6552252910463,34.25,559.6446847926571,45.75,0.75,14.5,49.5,2,3.0,6383.794055238833,14.5,97.4617199064034,0.75,12,117.46031746031746,0.7461929130568741,27.626053639846745,25535.17622095533,396,107,215,30,181,1418.6209011641852,137,2238.5787391706285,183,3,58,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,2.0,0.4727598485172311,6.8985507246376825,9784.073386704442,227,69,136,7,91,543.5596325946913,76,1418.2795455516941,9,1,50,76,1.0,2.040816326530612,0.4545178084395831,4.962686567164178,6766.888267440071,221.0,67.0,133.0,5.0,88.0,375.9382370800039,72.0,1363.5534253187511,9.0,1.0,49.0,76.0,0,1.0,6766.888267440071,49.0,77.78880671410548,1.0,1,2.040816326530612,0.4545178084395831,4.962686567164178,6766.888267440071,221,67,133,5,88,375.9382370800039,72,1363.5534253187511,9,1,49,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,18.421052631578945,0.493122689857441,16.68103448275862,24677.389781227997,239,58,129,15,110,1370.9660989571107,73,1479.3680695723242,10,5,38,61,2.0,44.72222222222222,0.058674721758680014,4.72727076667294,1147.8106267787955,38.833333333333336,13.0,21.0,6.166666666666668,17.833333333333332,63.76725704326642,19.166666666666668,176.02416527604362,35.666666666666664,0.833333333333333,6.166666666666668,24.66666666666667,2,2.0,1147.8106267787955,6.166666666666668,117.27421767937977,0.833333333333333,12,268.33333333333337,0.352048330552084,28.363624600037642,6886.863760672773,233,78,126,37,107,382.60354225959844,115,1056.1449916562617,214,5,37,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2.8571428571428568,0.4329951344371569,10.102272727272727,13122.704812998853,229,44,127,7,102,729.0391562777139,51,1298.9854033114725,1,4,35,58,1.0,16.666666666666664,0.070112561558127,3.1896103896103902,842.9197404839537,48.75,14.75,27.5,3.5,21.25,46.82887447133078,18.25,210.33768467438355,29.0,1.0,7.0,12.5,2,1.0,842.9197404839537,7.0,116.4361542124397,1.0,4,66.66666666666666,0.28045024623250897,12.758441558441561,3371.6789619358146,195,59,110,14,85,187.31549788532303,73,841.3507386975342,116,4,28,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
16,24.24242424242424,1.045184218916693,25.96551724137931,81416.24657009688,467,87,251,18,216,4523.124809449826,105,3135.5526567500788,10,10,66,106,2.666666666666666,58.474235104669894,0.08624079734078599,5.887776221599751,3060.5540840786944,51.22222222222222,14.333333333333336,27.555555555555557,6.4444444444444455,23.66666666666667,170.03078244881638,20.777777777777782,258.7223920223621,62.33333333333334,1.111111111111111,7.222222222222222,29.444444444444446,3,2.666666666666666,3060.5540840786944,7.222222222222222,111.29425237124696,1.111111111111111,24,526.268115942029,0.7761671760670821,52.989985994397756,27544.986756708247,461,129,248,58,213,1530.2770420393472,187,2328.5015282012587,561,10,65,265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
22,29.33333333333333,1.24805260628428,27.924242424242426,104552.77060826954,544,99,291,19,253,5808.487256014973,118,3744.157818852842,10,11,75,122,3.1,57.82017543859649,0.08995251212358801,5.846001953412943,3137.769025048359,53.8,14.3,28.8,6.2,25.0,174.32050139157548,20.5,269.85753637076647,70.6,1.1,7.4,29.9,4,3.1,3137.769025048359,7.4,110.78046726013883,1.1,31,578.2017543859649,0.8995251212358829,58.46001953412944,31377.690250483578,538,143,288,62,250,1743.2050139157548,205,2698.575363707665,706,11,74,299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
